
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   thro1,_part |   thro2,_part |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   _lift,___lb |   _drag,___lb |   _side,___lb |   __L/D,ratio |   ___cl,total |   ___cd,total | 
     67.25375 |      37.41474 |      37.41474 |       0.00000 |      22.88248 |      23.88248 |     811.51770 |     229.93861 |     227.63950 |     267.86179 |     267.86179 |     264.60864 |     308.24988 |     308.24988 |      20.18488 |      -3.94102 |       5.51142 |       0.72223 |     639.30963 |     175.58707 |      32.11413 |      -0.66205 |       0.01504 |      89.60509 |       0.83949 |       0.06402 |      63.45787 |      10.97867 |   10541.99512 |   10481.23926 |       0.00000 |   10541.87109 |      62.00000 |       9.00000 |       0.78600 |       0.76300 |   28550.00195 |    4924.49902 |    5580.11133 |       0.00000 |   39054.61328 |   49604.00000 |       0.00000 |   31924.52344 |    2656.55859 |      56.56505 |      12.01725 |       0.22161 |       0.01844 | 
     68.25529 |      38.41636 |      38.41636 |       0.00000 |      22.88283 |      23.88283 |     811.51770 |     229.48326 |     227.19225 |     267.35696 |     267.35696 |     264.08463 |     307.66891 |     307.66891 |      20.18080 |      -3.95224 |       5.46440 |       0.72211 |     639.29633 |     174.89777 |      32.11411 |      -0.55971 |       0.01336 |      89.57537 |       0.17572 |       0.07441 |      63.45787 |      10.98143 |   10547.60547 |   10485.98730 |       0.00000 |   10547.54688 |      62.00000 |       9.00000 |       0.78600 |       0.76300 |   28550.00195 |    4924.49902 |    5579.48584 |       0.00000 |   39053.98828 |   49604.00000 |       0.00000 |   33143.65234 |    2640.84253 |      48.89043 |      12.55041 |       0.23098 |       0.01840 | 
     69.25581 |      39.41720 |      39.41720 |       0.00000 |      22.88318 |      23.88318 |     811.51770 |     229.22061 |     226.93250 |     267.05536 |     267.05536 |     263.78238 |     307.32184 |     307.32184 |      20.18003 |      -3.95436 |       5.44090 |       0.72209 |     639.29376 |     174.49809 |      32.11411 |      -0.41137 |       0.01016 |      89.53984 |      -0.31449 |       0.07835 |      63.45787 |      10.98420 |   10548.62695 |   10493.10840 |       0.00000 |   10548.61719 |      62.00000 |       9.00000 |       0.78500 |       0.76400 |   28550.00195 |    4924.49902 |    5578.86084 |       0.00000 |   39053.36328 |   49604.00000 |       0.00000 |   35030.71094 |    2628.64404 |      41.87326 |      13.32653 |       0.24469 |       0.01836 | 
     70.25577 |      40.41728 |      40.41728 |       0.00000 |      22.88353 |      23.88353 |     811.51770 |     229.08430 |     226.79724 |     266.88885 |     266.88882 |     263.62552 |     307.13025 |     307.13022 |      20.18143 |      -3.95052 |       5.43294 |       0.72213 |     639.29834 |     174.29015 |      32.11411 |      -0.25847 |       0.00880 |      89.49070 |      -0.58762 |       0.07486 |      63.45787 |      10.98696 |   10546.66016 |   10501.32617 |       0.00000 |   10546.67676 |      62.00000 |       9.00000 |       0.78500 |       0.76100 |   28550.00195 |    4924.49902 |    5578.18896 |       0.00000 |   39052.69141 |   49604.00000 |       0.00000 |   37026.88672 |    2622.02075 |      30.50788 |      14.12151 |       0.25894 |       0.01834 | 
     71.25608 |      41.41751 |      41.41751 |       0.00000 |      22.88387 |      23.88387 |     811.51770 |     228.99893 |     226.71291 |     266.77728 |     266.77728 |     263.52728 |     307.00183 |     307.00183 |      20.18377 |      -3.94406 |       5.43154 |       0.72220 |     639.30603 |     174.16054 |      32.11412 |      -0.13604 |       0.00810 |      89.43444 |      -0.66120 |       0.06907 |      63.45787 |      10.98972 |   10543.38281 |   10512.61133 |       0.00000 |   10543.40625 |      62.00000 |       9.00000 |       0.78700 |       0.76300 |   28550.00195 |    4924.49902 |    5577.54102 |       0.00000 |   39052.04297 |   49604.00000 |       0.00000 |   38635.02734 |    2619.11401 |      22.01318 |      14.75118 |       0.27039 |       0.01833 | 
     72.25370 |      42.41491 |      42.41491 |       0.00000 |      22.88422 |      23.88422 |     811.51770 |     228.91466 |     226.63040 |     266.66803 |     266.66800 |     263.43030 |     306.87610 |     306.87604 |      20.18610 |      -3.93767 |       5.43027 |       0.72226 |     639.31360 |     174.03380 |      32.11413 |      -0.05946 |       0.00452 |      89.37991 |      -0.59239 |       0.05902 |      63.45788 |      10.99247 |   10540.16016 |   10493.45215 |       0.00000 |   10540.17676 |      62.00000 |       9.00000 |       0.78500 |       0.76300 |   28550.00195 |    4924.49902 |    5576.88867 |       0.00000 |   39051.39062 |   49604.00000 |       0.00000 |   39634.95312 |    2617.22021 |       7.07109 |      15.14391 |       0.27759 |       0.01833 | 
     73.25468 |      43.41581 |      43.41581 |       0.00000 |      22.88457 |      23.88457 |     811.51770 |     228.79655 |     226.51469 |     266.52301 |     266.52304 |     263.29437 |     306.70920 |     306.70923 |      20.18779 |      -3.93302 |       5.42477 |       0.72231 |     639.31909 |     173.85614 |      32.11414 |      -0.02832 |       0.00433 |      89.33485 |      -0.44891 |       0.04821 |      63.45788 |      10.99523 |   10537.82324 |   10493.16504 |       0.00000 |   10537.82520 |      62.00000 |       9.00000 |       0.78700 |       0.76300 |   28550.00195 |    4924.49902 |    5576.21680 |       0.00000 |   39050.71875 |   49604.00000 |       0.00000 |   40015.17578 |    2614.72534 |       6.89977 |      15.30378 |       0.28054 |       0.01833 | 
     74.25336 |      44.41483 |      44.41483 |       0.00000 |      22.88492 |      23.88492 |     811.51770 |     228.63301 |     226.35445 |     266.33023 |     266.33026 |     263.10617 |     306.48737 |     306.48743 |      20.18859 |      -3.93080 |       5.41350 |       0.72233 |     639.32178 |     173.61024 |      32.11414 |      -0.03211 |       0.00249 |      89.30486 |      -0.29209 |       0.03931 |      63.45789 |      10.99798 |   10536.71582 |   10504.88184 |       0.00000 |   10536.70215 |      62.00000 |       9.00000 |       0.78700 |       0.76300 |   28550.00195 |    4924.49902 |    5575.56641 |       0.00000 |   39050.07031 |   49604.00000 |       0.00000 |   39911.32812 |    2610.76245 |       2.24615 |      15.28723 |       0.28020 |       0.01833 | 
     75.25551 |      45.41359 |      45.41359 |       0.00000 |      22.88526 |      23.88526 |     811.51770 |     228.42685 |     226.15216 |     266.09232 |     266.09232 |     262.86893 |     306.21359 |     306.21359 |      20.18858 |      -3.93085 |       5.39682 |       0.72233 |     639.32172 |     173.30009 |      32.11414 |      -0.05611 |       0.00156 |      89.29126 |      -0.16393 |       0.03154 |      63.45789 |      11.00072 |   10536.75586 |   10514.55371 |       0.00000 |   10536.72852 |      62.00000 |       9.00000 |       0.78800 |       0.76300 |   28550.00195 |    4924.49902 |    5574.94043 |       0.00000 |   39049.44141 |   49604.00000 |       0.00000 |   39520.36328 |    2605.67432 |       2.70902 |      15.16704 |       0.27796 |       0.01833 | 
     76.24978 |      46.40992 |      46.40992 |       0.00000 |      22.88560 |      23.88560 |     811.51770 |     228.19058 |     225.92133 |     265.82394 |     265.82394 |     262.59705 |     305.90472 |     305.90472 |      20.18796 |      -3.93254 |       5.37633 |       0.72231 |     639.31970 |     172.94649 |      32.11414 |      -0.08643 |       0.00028 |      89.29276 |      -0.08501 |       0.02512 |      63.45790 |      11.00346 |   10537.61719 |   10513.80469 |       0.00000 |   10537.58301 |      62.00000 |       9.00000 |       0.78700 |       0.76300 |   28550.00195 |    4924.49902 |    5574.26611 |       0.00000 |   39048.76562 |   49604.00000 |       0.00000 |   39032.03906 |    2600.07642 |       3.22160 |      15.01188 |       0.27508 |       0.01832 | 
     77.25590 |      47.42897 |      47.42897 |       0.00000 |      22.88588 |      23.88588 |     811.51770 |     227.93510 |     225.67268 |     265.53632 |     265.53632 |     262.30304 |     305.57373 |     305.57373 |      20.18702 |      -3.93514 |       5.35352 |       0.72229 |     639.31659 |     172.56602 |      32.11413 |      -0.11283 |      -0.00127 |      89.30685 |      -0.05691 |       0.02043 |      63.45790 |      11.00626 |   10538.92969 |   10513.38477 |       0.00000 |   10538.89746 |      62.00000 |       9.00000 |       0.78800 |       0.76200 |   28550.00195 |    4924.49902 |    5573.61816 |       0.00000 |   39048.11719 |   49604.00000 |       0.00000 |   38587.76172 |    2594.24390 |       2.00426 |      14.87438 |       0.27255 |       0.01832 | 
     78.25883 |      48.43159 |      48.43159 |       0.00000 |      22.88613 |      23.88613 |     811.51770 |     227.68796 |     225.43126 |     265.25729 |     265.25729 |     262.01862 |     305.25266 |     305.25266 |      20.18605 |      -3.93780 |       5.33134 |       0.72226 |     639.31348 |     172.19701 |      32.11413 |      -0.12923 |       0.00061 |      89.32973 |      -0.07021 |       0.01927 |      63.45791 |      11.00901 |   10540.27441 |   10509.12988 |       0.00000 |   10540.24316 |      62.00000 |       9.00000 |       0.78500 |       0.76400 |   28550.00195 |    4924.49902 |    5572.96875 |       0.00000 |   39047.47266 |   49604.00000 |       0.00000 |   38278.94531 |    2588.65869 |      12.82583 |      14.78717 |       0.27095 |       0.01832 | 
     79.26338 |      49.43816 |      49.43816 |       0.00000 |      22.88638 |      23.88638 |     811.51770 |     227.45209 |     225.20047 |     264.99002 |     264.99002 |     261.74719 |     304.94507 |     304.94507 |      20.18522 |      -3.94007 |       5.31038 |       0.72224 |     639.31073 |     171.84460 |      32.11413 |      -0.13341 |      -0.00177 |      89.35611 |      -0.10768 |       0.01689 |      63.45791 |      11.01177 |   10541.41699 |   10501.10938 |       0.00000 |   10541.38965 |      62.00000 |       9.00000 |       0.78600 |       0.76400 |   28550.00195 |    4924.49902 |    5572.29834 |       0.00000 |   39046.80078 |   49604.00000 |       0.00000 |   38137.37500 |    2583.29395 |       8.37330 |      14.76308 |       0.27050 |       0.01832 | 
     80.26587 |      50.44020 |      50.44020 |       0.00000 |      22.88663 |      23.88663 |     811.51770 |     227.23331 |     224.98630 |     264.74106 |     264.74109 |     261.49542 |     304.65857 |     304.65860 |      20.18464 |      -3.94168 |       5.29139 |       0.72222 |     639.30884 |     171.51790 |      32.11412 |      -0.12803 |      -0.00099 |      89.38332 |      -0.15290 |       0.01678 |      63.45792 |      11.01451 |   10542.22949 |   10503.16797 |       0.00000 |   10542.20508 |      62.00000 |       9.00000 |       0.78600 |       0.76100 |   28550.00195 |    4924.49902 |    5571.64941 |       0.00000 |   39046.15234 |   49604.00000 |       0.00000 |   38127.41406 |    2578.29517 |      11.49024 |      14.78784 |       0.27094 |       0.01832 | 
     81.26961 |      51.44360 |      51.44360 |       0.00000 |      22.88688 |      23.88688 |     811.51770 |     227.03049 |     224.78851 |     264.51010 |     264.51013 |     261.26202 |     304.39282 |     304.39285 |      20.18429 |      -3.94263 |       5.27434 |       0.72221 |     639.30768 |     171.21645 |      32.11412 |      -0.11668 |      -0.00149 |      89.40849 |      -0.19394 |       0.01660 |      63.45792 |      11.01726 |   10542.70703 |   10508.02148 |       0.00000 |   10542.68457 |      62.00000 |       9.00000 |       0.78500 |       0.76400 |   28550.00195 |    4924.49902 |    5571.00146 |       0.00000 |   39045.50000 |   49604.00000 |       0.00000 |   38201.14062 |    2573.68481 |      11.58567 |      14.84298 |       0.27195 |       0.01832 | 
     82.27369 |      52.44641 |      52.44641 |       0.00000 |      22.88714 |      23.88714 |     811.51770 |     226.84253 |     224.60457 |     264.29443 |     264.29443 |     261.04572 |     304.14462 |     304.14462 |      20.18414 |      -3.94304 |       5.25889 |       0.72221 |     639.30725 |     170.93637 |      32.11412 |      -0.10243 |      -0.00177 |      89.42893 |      -0.22363 |       0.01623 |      63.45792 |      11.02000 |   10542.91309 |   10512.57422 |       0.00000 |   10542.89355 |      62.00000 |       9.00000 |       0.78600 |       0.76500 |   28550.00195 |    4924.49902 |    5570.35205 |       0.00000 |   39044.85547 |   49604.00000 |       0.00000 |   38318.93750 |    2569.45312 |       9.93939 |      14.91327 |       0.27323 |       0.01832 | 
     83.27589 |      53.44888 |      53.44888 |       0.00000 |      22.88739 |      23.88739 |     811.51770 |     226.66486 |     224.43063 |     264.08990 |     264.08990 |     260.84128 |     303.90924 |     303.90924 |      20.18412 |      -3.94311 |       5.24458 |       0.72221 |     639.30713 |     170.67172 |      32.11412 |      -0.08852 |      -0.00043 |      89.44422 |      -0.24007 |       0.01620 |      63.45792 |      11.02274 |   10542.94824 |   10516.87109 |       0.00000 |   10542.92871 |      62.00000 |       9.00000 |       0.78600 |       0.76200 |   28550.00195 |    4924.49902 |    5569.68311 |       0.00000 |   39044.18359 |   49604.00000 |       0.00000 |   38436.35938 |    2565.47437 |      13.82720 |      14.98216 |       0.27449 |       0.01832 | 
     84.28004 |      54.45277 |      54.45277 |       0.00000 |      22.88766 |      23.88766 |     811.51770 |     226.49225 |     224.26186 |     263.89117 |     263.89117 |     260.64264 |     303.68057 |     303.68057 |      20.18415 |      -3.94304 |       5.23083 |       0.72221 |     639.30725 |     170.41513 |      32.11412 |      -0.07703 |      -0.00053 |      89.45475 |      -0.24503 |       0.01698 |      63.45793 |      11.02548 |   10542.91113 |   10514.42969 |       0.00000 |   10542.89160 |      62.00000 |       9.00000 |       0.78600 |       0.76400 |   28550.00195 |    4924.49902 |    5569.03564 |       0.00000 |   39043.53906 |   49604.00000 |       0.00000 |   38523.26953 |    2561.62305 |      11.79868 |      15.03862 |       0.27553 |       0.01832 | 
     85.28217 |      55.45673 |      55.45673 |       0.00000 |      22.88791 |      23.88791 |     811.51770 |     226.32240 |     224.09604 |     263.69592 |     263.69592 |     260.44717 |     303.45587 |     303.45587 |      20.18417 |      -3.94297 |       5.21732 |       0.72221 |     639.30731 |     170.16321 |      32.11412 |      -0.06860 |      -0.00001 |      89.46072 |      -0.24219 |       0.01737 |      63.45793 |      11.02821 |   10542.87695 |   10513.14551 |       0.00000 |   10542.85742 |      62.00000 |       9.00000 |       0.78600 |       0.76300 |   28550.00195 |    4924.49902 |    5568.38721 |       0.00000 |   39042.88672 |   49604.00000 |       0.00000 |   38570.79688 |    2557.90112 |      11.24896 |      15.07908 |       0.27628 |       0.01832 | 
     86.27975 |      56.45312 |      56.45312 |       0.00000 |      22.88817 |      23.88817 |     811.51770 |     226.15532 |     223.93251 |     263.50354 |     263.50357 |     260.25491 |     303.23447 |     303.23450 |      20.18416 |      -3.94300 |       5.20393 |       0.72221 |     639.30731 |     169.91495 |      32.11412 |      -0.06280 |       0.00039 |      89.46362 |      -0.23570 |       0.01741 |      63.45793 |      11.03093 |   10542.89160 |   10511.68945 |       0.00000 |   10542.87207 |      62.00000 |       9.00000 |       0.78700 |       0.76300 |   28550.00195 |    4924.49902 |    5567.76123 |       0.00000 |   39042.26172 |   49604.00000 |       0.00000 |   38585.27344 |    2554.15308 |      12.93731 |      15.10688 |       0.27678 |       0.01832 | 
