
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb | 
    329.29034 |     319.94482 |     319.94482 |       0.00000 |      17.63884 |      12.63883 |     510.66623 |     146.73195 |     145.60968 |     184.14375 |     184.14377 |     168.85611 |     211.90886 |     211.90887 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.86518 |     -13.33661 |      -8.86934 |       0.62527 |     628.05438 |      71.84190 |      32.09956 |       1.08008 |      -0.15081 |     256.72546 |      10.81030 |      -0.22099 |     863.17047 |     840.30054 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    330.29202 |     320.94659 |     320.94659 |       0.00000 |      17.63909 |      12.63909 |     510.66623 |     146.13954 |     145.02478 |     183.57576 |     183.57576 |     168.17439 |     211.25522 |     211.25522 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.82631 |     -13.44983 |      -9.01008 |       0.62410 |     627.91754 |      71.26589 |      32.09939 |       1.11088 |      -0.15289 |     256.72766 |      10.84028 |      -0.22308 |     862.99408 |     840.11823 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    331.29129 |     321.94449 |     321.94449 |       0.00000 |      17.63935 |      12.63935 |     510.66623 |     145.54744 |     144.43997 |     183.00624 |     183.00624 |     167.49301 |     210.59982 |     210.59982 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.78764 |     -13.56256 |      -9.15030 |       0.62294 |     627.78119 |      70.69231 |      32.09921 |       1.14198 |      -0.15095 |     256.73022 |      10.87079 |      -0.22432 |     862.81763 |     839.93536 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    332.29318 |     322.94702 |     322.94702 |       0.00000 |      17.63961 |      12.63961 |     510.66623 |     144.95021 |     143.85091 |     182.43124 |     182.43124 |     166.80573 |     209.93814 |     209.93814 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.74880 |     -13.67586 |      -9.29128 |       0.62177 |     627.64417 |      70.11687 |      32.09903 |       1.17348 |      -0.14971 |     256.73337 |      10.90226 |      -0.22400 |     862.64142 |     839.75311 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    333.29764 |     323.95071 |     323.95071 |       0.00000 |      17.63987 |      12.63987 |     510.66623 |     144.34868 |     143.25742 |     181.84982 |     181.84982 |     166.11349 |     209.26906 |     209.26906 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.70997 |     -13.78922 |      -9.43254 |       0.62060 |     627.50708 |      69.53949 |      32.09886 |       1.20567 |      -0.15154 |     256.73657 |      10.93453 |      -0.22178 |     862.29065 |     839.75311 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    334.29684 |     324.95129 |     324.95129 |       0.00000 |      17.64012 |      12.64012 |     510.66623 |     143.74464 |     142.66139 |     181.26384 |     181.26384 |     165.41838 |     208.59471 |     208.59471 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.67126 |     -13.90230 |      -9.57366 |       0.61943 |     627.37030 |      68.96206 |      32.09869 |       1.23823 |      -0.15503 |     256.73874 |      10.96680 |      -0.22242 |     861.93896 |     839.75311 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    335.29819 |     325.95285 |     325.95285 |       0.00000 |      17.64038 |      12.64038 |     510.66623 |     143.13622 |     142.06172 |     180.67230 |     180.67230 |     164.71822 |     207.91397 |     207.91397 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.63257 |     -14.01541 |      -9.71497 |       0.61826 |     627.23334 |      68.38352 |      32.09851 |       1.27137 |      -0.15332 |     256.74152 |      10.99952 |      -0.22231 |     861.58783 |     839.75311 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    336.29944 |     326.95422 |     326.95422 |       0.00000 |      17.64064 |      12.64064 |     510.66623 |     142.52428 |     141.45761 |     180.07407 |     180.07407 |     164.01401 |     207.22556 |     207.22556 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.59393 |     -14.12846 |      -9.85645 |       0.61709 |     627.09656 |      67.80317 |      32.09834 |       1.30508 |      -0.15769 |     256.74426 |      11.03245 |      -0.22233 |     861.23749 |     839.75311 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    337.30478 |     327.95972 |     327.95972 |       0.00000 |      17.64091 |      12.64091 |     510.66623 |     141.90413 |     140.84659 |     179.46675 |     179.46675 |     163.30035 |     206.52666 |     206.52666 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.55515 |     -14.24199 |      -9.99873 |       0.61592 |     626.95911 |      67.21867 |      32.09816 |       1.33984 |      -0.15888 |     256.74677 |      11.06586 |      -0.22285 |     861.06329 |     839.57349 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    338.30405 |     328.95868 |     328.95868 |       0.00000 |      17.64118 |      12.64118 |     510.66623 |     141.28406 |     140.23514 |     178.85672 |     178.85672 |     162.58679 |     205.82465 |     205.82465 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.51667 |     -14.35472 |     -10.14025 |       0.61476 |     626.82263 |      66.63632 |      32.09798 |       1.37503 |      -0.16257 |     256.74869 |      11.09934 |      -0.22458 |     860.88965 |     839.39404 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    339.30276 |     329.95703 |     329.95703 |       0.00000 |      17.64144 |      12.64144 |     510.66623 |     140.65939 |     139.61990 |     178.24074 |     178.24075 |     161.86795 |     205.11578 |     205.11581 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.47825 |     -14.46736 |     -10.28187 |       0.61359 |     626.68616 |      66.05292 |      32.09781 |       1.41095 |      -0.16325 |     256.75061 |      11.13345 |      -0.22626 |     860.88965 |     839.03552 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    340.29861 |     330.95358 |     330.95358 |       0.00000 |      17.64171 |      12.64171 |     510.66623 |     140.03284 |     139.00290 |     177.62114 |     177.62114 |     161.14691 |     204.40277 |     204.40277 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.43993 |     -14.57978 |     -10.42334 |       0.61243 |     626.54999 |      65.47041 |      32.09764 |       1.44746 |      -0.16325 |     256.75238 |      11.16818 |      -0.22721 |     860.54449 |     839.03552 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    341.30005 |     331.95447 |     331.95447 |       0.00000 |      17.64198 |      12.64198 |     510.66623 |     139.39879 |     138.37695 |     176.98973 |     176.98975 |     160.41727 |     203.67615 |     203.67616 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.40149 |     -14.69262 |     -10.56567 |       0.61127 |     626.41327 |      64.88209 |      32.09746 |       1.48498 |      -0.16908 |     256.75476 |      11.20393 |      -0.22796 |     860.37146 |     838.85687 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    342.30008 |     332.95486 |     332.95486 |       0.00000 |      17.64224 |      12.64224 |     510.66623 |     138.75902 |     137.74730 |     176.35239 |     176.35237 |     159.68103 |     202.94272 |     202.94270 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.36311 |     -14.80539 |     -10.70810 |       0.61010 |     626.27655 |      64.29296 |      32.09729 |       1.52320 |      -0.17096 |     256.75623 |      11.24009 |      -0.23134 |     860.19885 |     838.67816 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    343.30215 |     333.95804 |     333.95804 |       0.00000 |      17.64252 |      12.64252 |     510.66623 |     138.12862 |     137.11761 |     175.71440 |     175.71440 |     158.95558 |     202.20854 |     202.20854 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.32466 |     -14.91843 |     -10.85077 |       0.60894 |     626.13953 |      63.70651 |      32.09711 |       1.40324 |      -0.16656 |     256.75873 |      11.24020 |      -0.23248 |     860.02618 |     838.49939 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    344.30261 |     334.95724 |     334.95724 |       0.00000 |      17.64278 |      12.64278 |     510.66623 |     137.61461 |     136.59583 |     175.20964 |     175.20966 |     158.36407 |     201.62766 |     201.62767 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.28717 |     -15.02872 |     -10.98449 |       0.60780 |     626.00580 |      63.22258 |      32.09694 |       1.15730 |      -0.14168 |     256.76160 |      10.82558 |      -0.22592 |     859.85345 |     838.32037 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    345.29700 |     335.95157 |     335.95157 |       0.00000 |      17.64305 |      12.64305 |     510.66623 |     137.25172 |     136.23889 |     174.90674 |     174.90674 |     157.94647 |     201.27910 |     201.27910 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.25176 |     -15.13297 |     -11.10282 |       0.60672 |     625.87939 |      62.89259 |      32.09678 |       1.16022 |      -0.14719 |     256.76324 |      10.23420 |      -0.21593 |     859.68164 |     838.14166 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    346.30002 |     336.95639 |     336.95639 |       0.00000 |      17.64332 |      12.64332 |     510.66623 |     137.02301 |     136.01909 |     174.77251 |     174.77249 |     157.68327 |     201.12463 |     201.12460 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.21800 |     -15.23242 |     -11.20853 |       0.60569 |     625.75873 |      62.68983 |      32.09663 |       1.29276 |      -0.16401 |     256.76074 |       9.69926 |      -0.21648 |     859.51025 |     837.96362 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    347.29709 |     337.95285 |     337.95285 |       0.00000 |      17.64360 |      12.64360 |     510.66623 |     136.88310 |     135.88953 |     174.74619 |     174.74619 |     157.52226 |     201.09433 |     201.09433 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.18609 |     -15.32648 |     -11.30385 |       0.60472 |     625.64465 |      62.57045 |      32.09648 |       1.47087 |      -0.16691 |     256.75940 |       9.36212 |      -0.21974 |     859.33984 |     837.78583 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    348.29602 |     338.95020 |     338.95020 |       0.00000 |      17.64386 |      12.64386 |     510.66623 |     136.76897 |     135.78564 |     174.74968 |     174.74968 |     157.39091 |     201.09834 |     201.09834 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.15495 |     -15.41833 |     -11.39553 |       0.60377 |     625.53320 |      62.47482 |      32.09634 |       1.63392 |      -0.17675 |     256.76038 |       9.24465 |      -0.22386 |     858.99811 |     837.78583 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    349.29959 |     339.95593 |     339.95593 |       0.00000 |      17.64413 |      12.64413 |     510.66623 |     136.63451 |     135.65865 |     174.72446 |     174.72446 |     157.23619 |     201.06934 |     201.06934 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.12361 |     -15.51082 |     -11.48916 |       0.60282 |     625.42096 |      62.35801 |      32.09620 |       1.74863 |      -0.18109 |     256.76291 |       9.30588 |      -0.23007 |     858.82861 |     837.60956 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    350.30292 |     340.95914 |     340.95914 |       0.00000 |      17.64440 |      12.64440 |     510.66623 |     136.48459 |     135.49648 |     174.65512 |     174.65511 |     157.06366 |     200.98953 |     200.98952 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.09204 |     -15.60406 |     -11.58559 |       0.60186 |     625.30780 |      62.20901 |      32.09605 |       1.56996 |      -0.17505 |     256.76773 |       9.38621 |      -0.23414 |     858.65790 |     837.43359 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    351.30350 |     341.95923 |     341.95923 |       0.00000 |      17.64467 |      12.64467 |     510.66623 |     136.41148 |     135.40904 |     174.68004 |     174.68004 |     156.97954 |     201.01820 |     201.01820 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.06096 |     -15.69588 |     -11.67635 |       0.60091 |     625.19629 |      62.12875 |      32.09591 |       1.34466 |      -0.15016 |     256.77426 |       9.07190 |      -0.22863 |     858.48840 |     837.25690 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    352.30301 |     342.95737 |     342.95737 |       0.00000 |      17.64494 |      12.64494 |     510.66623 |     136.44708 |     135.44234 |     174.85454 |     174.85454 |     157.02051 |     201.21902 |     201.21902 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.03135 |     -15.78341 |     -11.75592 |       0.60001 |     625.09003 |      62.15932 |      32.09577 |       1.32037 |      -0.15752 |     256.77875 |       8.60556 |      -0.22240 |     858.48840 |     836.90503 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    353.30600 |     343.96207 |     343.96207 |       0.00000 |      17.64521 |      12.64521 |     510.66623 |     136.58647 |     135.58195 |     175.16089 |     175.16090 |     157.18091 |     201.57156 |     201.57158 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      16.00307 |     -15.86706 |     -11.82550 |       0.59914 |     624.98840 |      62.28753 |      32.09564 |       1.40198 |      -0.16269 |     256.78021 |       8.17919 |      -0.22190 |     858.48840 |     836.55554 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    354.30862 |     344.96469 |     344.96469 |       0.00000 |      17.64548 |      12.64548 |     510.66623 |     136.78714 |     135.78526 |     175.54463 |     175.54463 |     157.41183 |     202.01315 |     202.01315 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.97604 |     -15.94707 |     -11.88781 |       0.59832 |     624.89124 |      62.47448 |      32.09552 |       1.52207 |      -0.16723 |     256.78165 |       7.90292 |      -0.22279 |     858.32043 |     836.38043 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    355.30344 |     345.95807 |     345.95807 |       0.00000 |      17.64574 |      12.64574 |     510.66623 |     137.00284 |     136.00261 |     175.94328 |     175.94328 |     157.66005 |     202.47192 |     202.47192 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.94987 |     -16.02456 |     -11.94685 |       0.59752 |     624.79712 |      62.67464 |      32.09539 |       1.63013 |      -0.17429 |     256.78345 |       7.79890 |      -0.22606 |     857.98431 |     836.38043 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    356.29935 |     346.95554 |     346.95554 |       0.00000 |      17.64601 |      12.64601 |     510.66623 |     137.20195 |     136.20071 |     176.31802 |     176.31801 |     157.88919 |     202.90317 |     202.90315 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.92362 |     -16.10231 |     -12.00718 |       0.59671 |     624.70258 |      62.85735 |      32.09528 |       1.70074 |      -0.17320 |     256.78729 |       7.83249 |      -0.22961 |     857.64661 |     836.38043 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    357.29703 |     347.95251 |     347.95251 |       0.00000 |      17.64628 |      12.64628 |     510.66623 |     137.35873 |     136.35408 |     176.63676 |     176.63675 |     158.06961 |     203.26997 |     203.26994 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.89710 |     -16.18093 |     -12.07094 |       0.59590 |     624.60706 |      62.99899 |      32.09515 |       1.72722 |      -0.17925 |     256.79251 |       7.94679 |      -0.23267 |     857.47876 |     836.20673 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    358.29245 |     348.94696 |     348.94696 |       0.00000 |      17.64654 |      12.64654 |     510.66623 |     137.47142 |     136.46124 |     176.89801 |     176.89801 |     158.19930 |     203.57060 |     203.57060 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.87017 |     -16.26078 |     -12.13861 |       0.59508 |     624.51001 |      63.09806 |      32.09503 |       1.71735 |      -0.17539 |     256.79779 |       8.08328 |      -0.23612 |     857.31097 |     836.03278 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    359.28745 |     349.94193 |     349.94193 |       0.00000 |      17.64680 |      12.64680 |     510.66623 |     137.54396 |     136.52838 |     177.11011 |     177.11009 |     158.28276 |     203.81468 |     203.81467 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.84275 |     -16.34214 |     -12.21005 |       0.59424 |     624.41107 |      63.16016 |      32.09491 |       1.68525 |      -0.17165 |     256.80405 |       8.19964 |      -0.23635 |     857.14404 |     835.85815 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    360.29044 |     350.89761 |     350.89761 |       0.00000 |      17.64706 |      12.64706 |     510.66623 |     137.58879 |     136.56659 |     177.28169 |     177.28169 |     158.33435 |     204.01213 |     204.01213 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.81607 |     -16.42134 |     -12.28122 |       0.59342 |     624.31482 |      63.19552 |      32.09478 |       1.64750 |      -0.17086 |     256.80908 |       8.27074 |      -0.23619 |     856.97565 |     835.68524 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    361.29434 |     351.90244 |     351.90244 |       0.00000 |      17.64733 |      12.64733 |     510.66623 |     137.61931 |     136.59198 |     177.44412 |     177.44414 |     158.36948 |     204.19907 |     204.19908 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.78783 |     -16.50521 |     -12.35749 |       0.59255 |     624.21283 |      63.21900 |      32.09465 |       1.61208 |      -0.16794 |     256.81339 |       8.29839 |      -0.23545 |     856.97565 |     835.33759 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    362.28897 |     352.89551 |     352.89551 |       0.00000 |      17.64759 |      12.64759 |     510.66623 |     137.64410 |     136.61247 |     177.59918 |     177.59918 |     158.39801 |     204.37750 |     204.37750 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.75991 |     -16.58817 |     -12.43320 |       0.59170 |     624.11194 |      63.23798 |      32.09452 |       1.58750 |      -0.16671 |     256.81668 |       8.28702 |      -0.23411 |     856.80817 |     835.16455 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    363.28940 |     353.89575 |     353.89575 |       0.00000 |      17.64786 |      12.64786 |     510.66623 |     137.67081 |     136.63568 |     177.75882 |     177.75883 |     158.42874 |     204.56120 |     204.56122 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.73185 |     -16.67161 |     -12.50918 |       0.59083 |     624.01044 |      63.25947 |      32.09439 |       1.57509 |      -0.16419 |     256.81860 |       8.25184 |      -0.23259 |     856.64191 |     834.99054 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    364.29123 |     354.89804 |     354.89804 |       0.00000 |      17.64813 |      12.64813 |     510.66623 |     137.69940 |     136.66086 |     177.92108 |     177.92107 |     158.46164 |     204.74794 |     204.74792 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.70385 |     -16.75490 |     -12.58487 |       0.58997 |     623.90912 |      63.28278 |      32.09426 |       1.57318 |      -0.16799 |     256.82019 |       8.20826 |      -0.23119 |     856.64191 |     834.64618 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    365.28998 |     355.89642 |     355.89642 |       0.00000 |      17.64839 |      12.64839 |     510.66623 |     137.73083 |     136.68953 |     178.08719 |     178.08719 |     158.49782 |     204.93909 |     204.93909 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.67610 |     -16.83750 |     -12.65967 |       0.58912 |     623.80859 |      63.30935 |      32.09414 |       1.57806 |      -0.16702 |     256.82089 |       8.16813 |      -0.23207 |     856.47528 |     834.47443 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    366.28717 |     356.89325 |     356.89325 |       0.00000 |      17.64865 |      12.64865 |     510.66623 |     137.76228 |     136.71817 |     178.25294 |     178.25294 |     158.53401 |     205.12984 |     205.12984 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.64849 |     -16.91969 |     -12.73408 |       0.58827 |     623.70862 |      63.33588 |      32.09401 |       1.58558 |      -0.16526 |     256.82260 |       8.13838 |      -0.23110 |     856.30890 |     834.30115 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    367.28149 |     357.88806 |     357.88806 |       0.00000 |      17.64892 |      12.64892 |     510.66623 |     137.78990 |     136.74364 |     178.41440 |     178.41440 |     158.56580 |     205.31564 |     205.31564 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.62101 |     -17.00158 |     -12.80838 |       0.58743 |     623.60889 |      63.35948 |      32.09388 |       1.59278 |      -0.16703 |     256.82397 |       8.12021 |      -0.23084 |     856.14380 |     834.12939 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    368.28403 |     358.89081 |     358.89081 |       0.00000 |      17.64919 |      12.64919 |     510.66623 |     137.81181 |     136.76370 |     178.57005 |     178.57005 |     158.59100 |     205.49475 |     205.49475 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.59334 |     -17.08406 |     -12.88354 |       0.58658 |     623.50848 |      63.37806 |      32.09376 |       1.59797 |      -0.16642 |     256.82532 |       8.11168 |      -0.23087 |     855.97772 |     833.95667 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    369.28751 |     359.89398 |     359.89398 |       0.00000 |      17.64946 |      12.64946 |     510.66623 |     137.82800 |     136.77670 |     178.71689 |     178.71689 |     158.60963 |     205.66373 |     205.66373 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.56567 |     -17.16658 |     -12.95914 |       0.58572 |     623.40802 |      63.39012 |      32.09362 |       1.60051 |      -0.16626 |     256.82681 |       8.10932 |      -0.23062 |     855.97772 |     833.61298 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    370.28378 |     360.89154 |     360.89154 |       0.00000 |      17.64972 |      12.64972 |     510.66623 |     137.83562 |     136.78206 |     178.85345 |     178.85345 |     158.61839 |     205.82089 |     205.82089 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.53814 |     -17.24876 |     -13.03487 |       0.58488 |     623.30792 |      63.39508 |      32.09350 |       1.60082 |      -0.16588 |     256.82809 |       8.10929 |      -0.23042 |     855.64728 |     833.61298 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    371.28009 |     361.88763 |     361.88763 |       0.00000 |      17.64999 |      12.64999 |     510.66623 |     137.83658 |     136.78043 |     178.98103 |     178.98103 |     158.61951 |     205.96770 |     205.96770 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.51065 |     -17.33082 |     -13.11092 |       0.58403 |     623.20801 |      63.39358 |      32.09338 |       1.59994 |      -0.16588 |     256.82910 |       8.10854 |      -0.23012 |     855.48315 |     833.44263 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    372.28152 |     362.88889 |     362.88889 |       0.00000 |      17.65025 |      12.65025 |     510.66623 |     137.83086 |     136.77238 |     179.10124 |     179.10124 |     158.61292 |     206.10603 |     206.10603 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.48301 |     -17.41338 |     -13.18780 |       0.58318 |     623.10742 |      63.38611 |      32.09324 |       1.59872 |      -0.16573 |     256.83047 |       8.10553 |      -0.23001 |     855.48315 |     833.10236 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    373.27710 |     363.88486 |     363.88486 |       0.00000 |      17.65052 |      12.65052 |     510.66623 |     137.82039 |     136.75919 |     179.21432 |     179.21432 |     158.60088 |     206.23618 |     206.23618 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.45553 |     -17.49551 |     -13.26460 |       0.58233 |     623.00739 |      63.37389 |      32.09312 |       1.59798 |      -0.16423 |     256.83228 |       8.10001 |      -0.22912 |     855.15533 |     833.10236 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
    374.27570 |     364.88303 |     364.88303 |       0.00000 |      17.65079 |      12.65079 |     510.66623 |     137.80516 |     136.74106 |     179.32143 |     179.32143 |     158.58336 |     206.35942 |     206.35942 |      29.92000 |      16.90461 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      15.42802 |     -17.57780 |     -13.34183 |       0.58148 |     622.90710 |      63.35708 |      32.09299 |       1.59807 |      -0.16510 |     256.83383 |       8.09222 |      -0.22863 |     854.82568 |     833.10236 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
