
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   _fuel,_1_lb |   _fuel,_2_lb |   _fuel,_3_lb |   _fuel,_4_lb |   _fuel,_5_lb |   _fuel,_6_lb |   _fuel,_7_lb |   _fuel,_8_lb | 
     35.83158 |      28.44858 |      28.44858 |       0.00000 |       4.80179 |      23.80179 |     639.27124 |      -0.00000 |       0.00057 |       0.00057 |       0.00057 |      -0.00000 |       0.00065 |       0.00065 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68327 |      -0.25602 |     180.00000 |      -1.67574 |      -0.00023 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     36.81306 |      29.43016 |      29.43016 |       0.00000 |       4.80206 |      23.80206 |     639.27124 |      -0.00000 |       0.00047 |       0.00047 |       0.00047 |      -0.00000 |       0.00055 |       0.00055 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68170 |      -0.25604 |     180.00000 |      -1.39660 |      -0.00018 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     37.79702 |      30.40962 |      30.40962 |       0.00000 |       4.80233 |      23.80233 |     639.27124 |      -0.00000 |       0.00014 |       0.00014 |       0.00014 |      -0.00000 |       0.00016 |       0.00016 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31927 |       0.25608 |     180.00000 |       0.40408 |      -0.00014 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     38.82210 |      31.43188 |      31.43188 |       0.00000 |       4.80262 |      23.80262 |     639.27124 |      -0.00000 |       0.00043 |       0.00043 |       0.00043 |      -0.00000 |       0.00049 |       0.00049 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31721 |       0.25607 |     180.00000 |       1.25648 |      -0.00011 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     39.84767 |      32.45570 |      32.45570 |       0.00000 |       4.80290 |      23.80290 |     639.27124 |      -0.00000 |       0.00053 |       0.00053 |       0.00053 |      -0.00000 |       0.00062 |       0.00062 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68325 |      -0.25611 |     180.00000 |      -1.57610 |      -0.00008 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     40.82241 |      33.42624 |      33.42624 |       0.00000 |       4.80317 |      23.80317 |     639.27124 |      -0.00000 |       0.00035 |       0.00035 |       0.00035 |      -0.00000 |       0.00040 |       0.00040 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68158 |      -0.25615 |     180.00000 |      -1.02536 |      -0.00006 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     41.83488 |      34.44053 |      34.44053 |       0.00000 |       4.80345 |      23.80345 |     639.27124 |      -0.00000 |       0.00046 |       0.00046 |       0.00046 |      -0.00000 |       0.00053 |       0.00053 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31878 |       0.25614 |     180.00000 |       1.36601 |      -0.00005 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     42.84770 |      35.45357 |      35.45357 |       0.00000 |       4.80373 |      23.80373 |     639.27124 |      -0.00000 |       0.00013 |       0.00013 |       0.00013 |      -0.00000 |       0.00015 |       0.00015 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68366 |      -0.25617 |     180.00000 |      -0.39700 |      -0.00004 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     43.84499 |      36.45218 |      36.45218 |       0.00000 |       4.80401 |      23.80401 |     639.27124 |      -0.00000 |       0.00033 |       0.00033 |       0.00033 |      -0.00000 |       0.00038 |       0.00038 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |      89.68163 |      -0.25615 |     180.00000 |      -0.96194 |      -0.00003 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     44.85278 |      37.45813 |      37.45813 |       0.00000 |       4.80429 |      23.80429 |     639.27124 |      -0.00000 |       0.00047 |       0.00047 |       0.00047 |      -0.00000 |       0.00055 |       0.00055 |      29.92000 |      15.85638 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      29.84886 |      15.77567 |      15.77567 |       0.99513 |     662.30725 |       0.00000 |      32.14637 |     -90.31882 |       0.25618 |     180.00000 |       1.39764 |      -0.00002 |     911.25006 |     911.25006 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
