time,v_a,v_g,prs,tmp,lat,lon,alt_r,alt_i,payld,fuel,curr_w,cg,gear
11110.418,14.725342,15.716303,25.826204,9.999968,40.798656,-111.96207,0.28221184,4227.0146,280.50003,314.63934,2234.1394,0.0032480857,746.93036
11110.618,15.442366,16.470585,25.82621,9.999984,40.79864,-111.96207,0.27595773,4227.007,280.50003,314.6224,2234.1226,0.0032480857,752.43286
11110.817,16.143892,17.224495,25.826212,9.999991,40.798626,-111.96207,0.27925855,4227.003,280.50003,314.6224,2234.1226,0.0032480857,757.4923
11111.018,16.847525,17.972303,25.826223,10.000013,40.79861,-111.96207,0.2901303,4226.9917,280.50003,314.6224,2234.1226,0.0032480857,742.9309
11111.217,17.553005,18.715124,25.826239,10.000042,40.79859,-111.96207,0.286652,4226.977,280.50003,314.6224,2234.1226,0.0032480857,740.5673
11111.417,18.2529,19.45666,25.826244,10.000059,40.798576,-111.96207,0.28208834,4226.9688,280.50003,314.6224,2234.1226,0.0032480857,754.8498
11111.615,18.94086,20.191177,25.826256,10.000078,40.798557,-111.96207,0.29320136,4226.959,280.50003,314.60544,2234.1055,0.0032480857,748.275
11111.815,19.63159,20.91894,25.826271,10.000109,40.79854,-111.96207,0.29072618,4226.9434,280.50003,314.60544,2234.1055,0.0032480857,738.67285
11112.014,20.305325,21.639544,25.826277,10.000124,40.79852,-111.96207,0.28369942,4226.936,280.50003,314.60544,2234.1055,0.0032480857,753.6493
11112.215,20.988855,22.36187,25.826284,10.000136,40.798496,-111.96207,0.2948517,4226.929,280.50003,314.60544,2234.1055,0.0032480857,738.5302
11112.414,21.663,23.075352,25.826292,10.000156,40.798477,-111.96207,0.28637683,4226.9194,280.50003,314.60544,2234.1055,0.0032480857,732.72534
11112.614,22.33451,23.785526,25.826292,10.000154,40.798454,-111.96207,0.28365865,4226.9204,280.50003,314.58823,2234.0884,0.0032480857,738.8354
11112.815,22.997887,24.490843,25.826292,10.000155,40.79843,-111.96207,0.29136905,4226.92,280.50003,314.58823,2234.0884,0.0032480857,714.2798
11113.015,23.653814,25.190327,25.826288,10.000149,40.79841,-111.96207,0.277223,4226.9233,280.50003,314.58823,2234.0884,0.0032480857,719.81
11113.214,24.313742,25.888985,25.826277,10.000124,40.798386,-111.96207,0.28757095,4226.936,280.50003,314.58823,2234.0884,0.0032480857,705.60315
11113.412,24.966795,26.582775,25.826271,10.000107,40.798363,-111.96206,0.2785904,4226.945,280.50003,314.58823,2234.0884,0.0032480857,697.56433
11113.612,25.618647,27.272232,25.82625,10.000067,40.798336,-111.96206,0.28113008,4226.965,280.50003,314.57092,2234.071,0.0032480857,695.1877
11113.812,26.264364,27.957664,25.826237,10.000037,40.79831,-111.96206,0.2830033,4226.98,280.50003,314.57092,2234.071,0.0032480857,675.7626
11114.013,26.90439,28.638678,25.826212,9.999993,40.798283,-111.96206,0.27936262,4227.002,280.50003,314.57092,2234.071,0.0032480857,683.5314
11114.412,28.173594,29.985512,25.826183,9.999923,40.79823,-111.96206,0.28467503,4227.0376,280.50003,314.57092,2234.071,0.0032480857,668.9408
11114.611,28.803255,30.652695,25.826172,9.999897,40.798203,-111.96206,0.2993839,4227.0503,280.50003,314.55405,2234.0542,0.0032480857,641.85443
11114.811,29.428404,31.311762,25.82616,9.999879,40.798172,-111.96206,0.29621693,4227.0596,280.50003,314.55405,2234.0542,0.0032480857,651.29645
11115.01,30.044939,31.969551,25.82616,9.999876,40.798145,-111.96206,0.31145963,4227.061,280.50003,314.55405,2234.0542,0.0032480857,624.9295
11115.21,30.661978,32.61924,25.82616,9.999883,40.798115,-111.96206,0.31083614,4227.058,280.50003,314.55405,2234.0542,0.0032480857,633.0373
11115.41,31.275282,33.269993,25.826174,9.999907,40.798084,-111.96206,0.32167736,4227.0454,280.50003,314.55405,2234.0542,0.0032480857,611.8077
11115.61,31.880924,33.912254,25.826185,9.999934,40.798054,-111.96206,0.32596344,4227.0317,280.50003,314.55405,2234.0542,0.0032480857,613.4223
11115.81,32.483395,34.55096,25.826206,9.999979,40.79802,-111.96206,0.32498008,4227.0093,280.50003,314.53674,2234.0369,0.0032480857,605.0768
11116.012,33.08287,35.188232,25.826223,10.000013,40.79799,-111.96206,0.3353138,4226.9917,280.50003,314.53674,2234.0369,0.0032480857,588.9355
11116.212,33.67559,35.81605,25.826244,10.000058,40.797955,-111.96206,0.3218872,4226.969,280.50003,314.53674,2234.0369,0.0032480857,594.5087
11116.415,34.265755,36.443333,25.82626,10.000084,40.797924,-111.96206,0.33227935,4226.956,280.50003,314.53674,2234.0369,0.0032480857,574.1524
11116.617,34.849712,37.061802,25.826265,10.0001,40.79789,-111.96206,0.31798774,4226.9478,280.50003,314.53674,2234.0369,0.0032480857,591.59753
11116.829,35.461258,37.711514,25.826265,10.000103,40.79785,-111.96206,0.31294498,4226.947,280.50003,314.5195,2234.0195,0.0032480857,578.0362
11117.026,36.033165,38.316498,25.826256,10.000076,40.797817,-111.96206,0.31752017,4226.96,280.50003,314.5195,2234.0195,0.0032480857,561.53625
11117.226,36.599735,38.91829,25.826239,10.000044,40.797783,-111.96206,0.30123398,4226.976,280.50003,314.5195,2234.0195,0.0032480857,572.54004
11117.425,37.16477,39.517624,25.826218,9.999995,40.797745,-111.96206,0.30835733,4227.001,280.50003,314.5195,2234.0195,0.0032480857,541.5811
11117.624,37.72134,40.10957,25.826189,9.999938,40.797707,-111.96206,0.313463,4227.03,280.50003,314.5195,2234.0195,0.0032480857,532.28973
11117.822,38.280155,40.69812,25.826166,9.999891,40.797672,-111.96206,0.30717814,4227.0537,280.50003,314.50238,2234.0024,0.0032480857,533.78064
11118.021,38.830933,41.284264,25.826145,9.99985,40.797634,-111.96206,0.32479692,4227.074,280.50003,314.50238,2234.0024,0.0032480857,504.2836
11118.221,39.377354,41.86566,25.826138,9.999826,40.797596,-111.96206,0.3371836,4227.086,280.50003,314.50238,2234.0024,0.0032480857,502.11945
11118.422,39.926205,42.444683,25.82614,9.999831,40.797554,-111.96206,0.33581376,4227.0835,280.50003,314.50238,2234.0024,0.0032480857,515.4731
11118.621,40.467613,43.019436,25.82615,9.999855,40.797516,-111.96206,0.3510626,4227.072,280.50003,314.50238,2234.0024,0.0032480857,495.58673
11118.821,41.005093,43.590206,25.826166,9.999892,40.797478,-111.96206,0.36523625,4227.0527,280.50003,314.48508,2233.985,0.0032480857,481.64377
11119.0205,41.53879,44.155025,25.826193,9.999946,40.797436,-111.96206,0.3582753,4227.026,280.50003,314.48508,2233.985,0.0032480857,495.7934
11119.22,42.068855,44.71631,25.826218,10,40.797394,-111.96206,0.35325292,4226.9985,280.50003,314.48508,2233.985,0.0032480857,485.13602
11119.421,42.592323,45.272633,25.826237,10.000037,40.79735,-111.96206,0.3576307,4226.98,280.50003,314.48508,2233.985,0.0032480857,464.29822
11119.62,43.109436,45.821255,25.826242,10.000053,40.79731,-111.96206,0.35147208,4226.9717,280.50003,314.48508,2233.985,0.0032480857,467.28442
11119.819,43.620415,46.363876,25.82624,10.000047,40.797268,-111.96206,0.33358184,4226.9746,280.50003,314.46808,2233.968,0.0032480857,479.32648
11120.02,44.12548,46.902416,25.826223,10.000014,40.797226,-111.96206,0.32448277,4226.991,280.50003,314.46808,2233.968,0.0032480857,469.82645
11120.218,44.627785,47.435642,25.826199,9.999958,40.79718,-111.96206,0.3305122,4227.0195,280.50003,314.46808,2233.968,0.0032480857,441.86777
11120.417,45.1245,47.963722,25.826166,9.999892,40.79714,-111.96206,0.33715305,4227.053,280.50003,314.46808,2233.968,0.0032480857,427.29446
11120.619,45.62159,48.489876,25.82614,9.999835,40.797092,-111.96206,0.33855098,4227.082,280.50003,314.46808,2233.968,0.0032480857,432.13727
11120.818,46.116177,49.013134,25.82612,9.999798,40.797047,-111.96206,0.3428194,4227.101,280.50003,314.45078,2233.951,0.0032480857,433.00687
11121.016,46.605522,49.533916,25.826118,9.999786,40.797,-111.96206,0.3580218,4227.1064,280.50003,314.45078,2233.951,0.0032480857,412.55508
11121.216,47.098183,50.053123,25.826124,9.999804,40.796955,-111.96206,0.37824267,4227.098,280.50003,314.45078,2233.951,0.0032480857,390.65146
11121.416,47.58574,50.569515,25.826145,9.999846,40.79691,-111.96207,0.39078665,4227.076,280.50003,314.45078,2233.951,0.0032480857,383.37598
11121.616,48.071095,51.081192,25.826174,9.999907,40.796864,-111.96207,0.39012024,4227.046,280.50003,314.45078,2233.951,0.0032480857,394.06265
11121.815,48.54888,51.588375,25.826199,9.999964,40.796814,-111.96207,0.37979284,4227.0166,280.50003,314.4337,2233.9338,0.0032480857,404.1742
11122.015,49.019325,52.08926,25.82622,10.000004,40.79677,-111.96207,0.36652732,4226.9966,280.50003,314.4337,2233.9338,0.0032480857,402.98486
11122.216,49.490627,52.585598,25.826223,10.0000105,40.79672,-111.96207,0.3570765,4226.993,280.50003,314.4337,2233.9338,0.0032480857,387.6065
11122.415,49.94956,53.07523,25.82621,9.999981,40.79667,-111.96207,0.352418,4227.008,280.50003,314.4337,2233.9338,0.0032480857,366.42276
11122.613,50.404312,53.55907,25.826183,9.999924,40.79662,-111.96207,0.35208824,4227.037,280.50003,314.4337,2233.9338,0.0032480857,347.77823
11122.815,50.857594,54.040596,25.826145,9.999852,40.79657,-111.96207,0.35639834,4227.073,280.50003,314.41632,2233.9165,0.0032480857,331.6637
11123.015,51.309444,54.518997,25.826118,9.999787,40.79652,-111.96207,0.3641678,4227.106,280.50003,314.41632,2233.9165,0.0032480857,325.9865
11123.214,51.757347,54.99545,25.826097,9.999747,40.79647,-111.96207,0.37547496,4227.126,280.50003,314.41632,2233.9165,0.0032480857,323.55084
11123.413,52.208984,55.471527,25.826097,9.999745,40.796417,-111.96207,0.38750115,4227.1274,280.50003,314.41632,2233.9165,0.0032480857,321.95758
11123.612,52.656754,55.946327,25.826113,9.99978,40.796368,-111.96207,0.3973997,4227.11,280.50003,314.41632,2233.9165,0.0032480857,320.81018
11123.8125,53.10323,56.418934,25.826143,9.99984,40.796314,-111.96207,0.40261513,4227.0796,280.50003,314.39917,2233.8994,0.0032480857,315.977
11124.011,53.54598,56.886375,25.826174,9.999906,40.796265,-111.96207,0.4001849,4227.0464,280.50003,314.39917,2233.8994,0.0032480857,312.3634
11124.211,53.98266,57.3492,25.826197,9.999955,40.79621,-111.96207,0.39172834,4227.021,280.50003,314.39917,2233.8994,0.0032480857,306.4685
11124.41,54.413406,57.80495,25.826204,9.9999695,40.796158,-111.96207,0.3798958,4227.014,280.50003,314.39917,2233.8994,0.0032480857,298.05408
11124.608,54.83596,58.25454,25.826189,9.999942,40.796104,-111.962074,0.36966237,4227.028,280.50003,314.39917,2233.8994,0.0032480857,283.66995
11124.809,55.255283,58.700268,25.82616,9.99988,40.79605,-111.962074,0.36555466,4227.059,280.50003,314.3817,2233.8818,0.0032480857,267.85565
11125.007,55.669083,59.141052,25.826124,9.999804,40.795994,-111.962074,0.37042862,4227.098,280.50003,314.3817,2233.8818,0.0032480857,251.0899
11125.207,56.082176,59.580616,25.826094,9.999738,40.79594,-111.962074,0.38367724,4227.131,280.50003,314.3817,2233.8818,0.0032480857,249.43869
11125.407,56.49459,60.019337,25.826078,9.999705,40.795883,-111.962074,0.4033093,4227.148,280.50003,314.3817,2233.8818,0.0032480857,236.3961
11125.606,56.910965,60.460075,25.826084,9.999718,40.79583,-111.962074,0.4210023,4227.141,280.50003,314.3817,2233.8818,0.0032480857,243.98332
11125.807,57.32892,60.902035,25.82611,9.999774,40.795773,-111.962074,0.4301108,4227.113,280.50003,314.36417,2233.8643,0.0032480857,248.15396
11126.008,57.74384,61.338394,25.826145,9.999847,40.795715,-111.962074,0.4308295,4227.0757,280.50003,314.36417,2233.8643,0.0032480857,251.38004
11126.206,58.149006,61.765926,25.826172,9.999905,40.79566,-111.962074,0.42473048,4227.047,280.50003,314.36417,2233.8643,0.0032480857,223.55922
11126.405,58.544605,62.18821,25.826185,9.999929,40.7956,-111.962074,0.40992567,4227.034,280.50003,314.36417,2233.8643,0.0032480857,220.43553
11126.605,58.93531,62.604496,25.826174,9.999909,40.795544,-111.962074,0.39442754,4227.0444,280.50003,314.36417,2233.8643,0.0032480857,208.42154
11126.805,59.321224,63.01522,25.826145,9.999847,40.795486,-111.962074,0.38504705,4227.0757,280.50003,314.34662,2233.8467,0.0032480857,197.77817
11127.004,59.706844,63.422455,25.826107,9.999766,40.79543,-111.962074,0.38708532,4227.1167,280.50003,314.34662,2233.8467,0.0032480857,185.88542
11127.203,60.09,63.83038,25.826075,9.999697,40.79537,-111.962074,0.40028447,4227.152,280.50003,314.34662,2233.8467,0.0032480857,175.20653
11127.403,60.475086,64.240585,25.826057,9.999665,40.79531,-111.962074,0.42023772,4227.168,280.50003,314.34662,2233.8467,0.0032480857,170.89409
11127.604,60.86423,64.65352,25.826067,9.999685,40.79525,-111.962074,0.43843684,4227.1577,280.50003,314.34662,2233.8467,0.0032480857,175.09453
11127.802,61.257366,65.065445,25.8261,9.99975,40.79519,-111.962074,0.44578624,4227.125,280.50003,314.3293,2233.8296,0.0032480857,193.28499
11128.002,61.645855,65.47466,25.82614,9.999833,40.79513,-111.962074,0.43848184,4227.083,280.50003,314.3293,2233.8296,0.0032480857,209.19756
11128.203,62.027664,65.873474,25.826166,9.999891,40.79507,-111.962074,0.42605388,4227.0537,280.50003,314.3293,2233.8296,0.0032480857,183.16261
11128.402,62.392334,66.26328,25.826166,9.999892,40.79501,-111.962074,0.41350898,4227.0527,280.50003,314.3293,2233.8296,0.0032480857,176.64328
11128.603,62.75489,66.6501,25.826145,9.9998455,40.79495,-111.96208,0.40537813,4227.0767,280.50003,314.3293,2233.8296,0.0032480857,153.25212
11128.803,63.11536,67.033455,25.826107,9.999764,40.794884,-111.96208,0.40881473,4227.1177,280.50003,314.31204,2233.8123,0.0032480857,116.58568
11129.002,63.47171,67.41574,25.826065,9.999676,40.794823,-111.96208,0.4275511,4227.1626,280.50003,314.31204,2233.8123,0.0032480857,71.705124
11129.201,63.823997,67.79774,25.826033,9.999612,40.79476,-111.96208,0.45896918,4227.1943,280.50003,314.31204,2233.8123,0.0032480857,28.25861
0,0,0,0,0,0,0,0,0,0,0,0,0,0
11232.614,0.51348746,0.5783062,25.826233,10.000033,40.7988,-111.962074,0.2184853,4226.9814,706.86005,314.35165,2660.2114,0.0032480857,1005.08826
11232.813,1.1483437,1.3423203,25.826233,10.000032,40.7988,-111.962074,0.21853267,4226.982,706.86005,314.33472,2660.1946,0.0032480857,998.9178
11233.014,1.8517234,2.0361104,25.826231,10.0000305,40.798798,-111.962074,0.21922436,4226.983,706.86005,314.33472,2660.1946,0.0032480857,980.6347
11233.213,2.4630625,2.7246308,25.826231,10.000028,40.798798,-111.962074,0.22044379,4226.985,706.86005,314.33472,2660.1946,0.0032480857,969.5792
11233.413,3.1240425,3.4050806,25.82623,10.000024,40.798794,-111.962074,0.22185339,4226.9863,706.86005,314.33472,2660.1946,0.0032480857,966.15704
11233.612,3.808908,4.085249,25.82623,10.000023,40.79879,-111.962074,0.22348481,4226.9873,706.86005,314.33472,2660.1946,0.0032480857,963.12244
11233.812,4.4181137,4.7621613,25.82623,10.000023,40.798786,-111.962074,0.22504948,4226.9873,706.86005,314.31738,2660.1772,0.0032480857,962.52124
11234.012,5.058345,5.436569,25.82623,10.000023,40.798782,-111.962074,0.22625169,4226.987,706.86005,314.31738,2660.1772,0.0032480857,957.8408
11234.211,5.696083,6.105551,25.82623,10.000024,40.798775,-111.962074,0.22711301,4226.9863,706.86005,314.31738,2660.1772,0.0032480857,954.50116
11234.411,6.3112173,6.77057,25.82623,10.000024,40.79877,-111.962074,0.22680742,4226.9863,706.86005,314.31738,2660.1772,0.0032480857,951.53
11234.61,6.928849,7.4327154,25.82623,10.000021,40.798763,-111.962074,0.22478966,4226.988,706.86005,314.31738,2660.1772,0.0032480857,951.9487
11234.811,7.565819,8.089965,25.826223,10.000014,40.798756,-111.962074,0.2222152,4226.991,706.86005,314.30014,2660.1602,0.0032480857,953.003
11235.01,8.169337,8.748166,25.82622,10.000006,40.798748,-111.962074,0.22178274,4226.9956,706.86005,314.30014,2660.1602,0.0032480857,952.8628
11235.211,8.791457,9.404121,25.826218,10,40.79874,-111.96207,0.22477837,4226.9985,706.86005,314.30014,2660.1602,0.0032480857,948.4867
11235.409,9.414495,10.0548935,25.826218,9.999999,40.79873,-111.96207,0.23049489,4226.999,706.86005,314.30014,2660.1602,0.0032480857,936.62616
11235.609,10.025136,10.703117,25.82622,10.000005,40.79872,-111.96207,0.23505627,4226.996,706.86005,314.30014,2660.1602,0.0032480857,922.27356
11235.809,10.625514,11.346079,25.826223,10.000013,40.79871,-111.96207,0.23434399,4226.9917,706.86005,314.28284,2660.1428,0.0032480857,915.4996
11236.01,11.217279,11.982776,25.826223,10.000016,40.7987,-111.96207,0.22996017,4226.99,706.86005,314.28284,2660.1428,0.0032480857,919.9977
11236.209,11.824058,12.618983,25.826223,10.000013,40.798687,-111.96207,0.22946762,4226.9917,706.86005,314.28284,2660.1428,0.0032480857,925.6652
11236.408,12.422435,13.251684,25.826227,10.000018,40.798676,-111.96207,0.23661798,4226.9897,706.86005,314.28284,2660.1428,0.0032480857,916.59766
11236.808,13.598412,14.504363,25.826242,10.0000515,40.79865,-111.96207,0.24114624,4226.972,706.86005,314.26562,2660.1257,0.0032480857,887.1706
11237.007,14.187033,15.12599,25.82625,10.000063,40.798637,-111.96207,0.23647964,4226.967,706.86005,314.26562,2660.1257,0.0032480857,897.8643
11237.205,14.770059,15.74624,25.826252,10.000072,40.798622,-111.96207,0.24218394,4226.9624,706.86005,314.26562,2660.1257,0.0032480857,896.1267
11237.404,15.3481245,16.36125,25.826263,10.000093,40.798607,-111.96207,0.25084504,4226.951,706.86005,314.26562,2660.1257,0.0032480857,878.412
11237.604,15.930055,16.973158,25.826277,10.000121,40.79859,-111.96207,0.24692999,4226.937,706.86005,314.26562,2660.1257,0.0032480857,869.6242
11237.803,16.499458,17.580042,25.826284,10.000136,40.798576,-111.96207,0.24182066,4226.929,706.86005,314.24866,2660.1086,0.0032480857,883.00446
11238.002,17.073051,18.188223,25.826292,10.000152,40.79856,-111.96207,0.2514448,4226.922,706.86005,314.24866,2660.1086,0.0032480857,874.61224
11238.201,17.642942,18.791176,25.826303,10.00018,40.798542,-111.96207,0.2541837,4226.907,706.86005,314.24866,2660.1086,0.0032480857,858.1927
11238.401,18.20949,19.392836,25.826311,10.0002,40.798527,-111.96207,0.24404751,4226.8975,706.86005,314.24866,2660.1086,0.0032480857,864.9529
11238.601,18.77299,19.992205,25.826317,10.000207,40.798508,-111.96206,0.24975139,4226.8936,706.86005,314.24866,2660.1086,0.0032480857,865.96326
11238.8,19.333712,20.588531,25.826326,10.000226,40.79849,-111.96206,0.254783,4226.8843,706.86005,314.23145,2660.0916,0.0032480857,848.1463
11239,19.89189,21.178453,25.82633,10.000237,40.79847,-111.96206,0.24237578,4226.8784,706.86005,314.23145,2660.0916,0.0032480857,853.00446
11239.2,20.447731,21.768702,25.826328,10.000231,40.79845,-111.96206,0.24813159,4226.882,706.86005,314.23145,2660.0916,0.0032480857,852.1632
11239.397,20.995138,22.351048,25.82633,10.000235,40.798428,-111.96206,0.25011358,4226.88,706.86005,314.23145,2660.0916,0.0032480857,834.25146
11239.599,21.540882,22.931883,25.826323,10.000225,40.79841,-111.96206,0.23781268,4226.885,706.86005,314.23145,2660.0916,0.0032480857,845.1936
11239.798,22.091057,23.510998,25.826311,10.000202,40.798386,-111.96206,0.24825308,4226.896,706.86005,314.21448,2660.0745,0.0032480857,830.6511
11239.997,22.63369,24.088034,25.826305,10.000188,40.798363,-111.96206,0.24114434,4226.9033,706.86005,314.21448,2660.0745,0.0032480857,821.904
11240.196,23.169304,24.66195,25.826292,10.000154,40.79834,-111.96206,0.23829357,4226.921,706.86005,314.21448,2660.0745,0.0032480857,828.41956
11240.3955,23.709509,25.232307,25.826277,10.000123,40.798317,-111.96206,0.24766707,4226.936,706.86005,314.21448,2660.0745,0.0032480857,807.2493
11240.595,24.243116,25.798992,25.826263,10.000092,40.798294,-111.96206,0.23574392,4226.952,706.86005,314.21448,2660.0745,0.0032480857,817.2582
11240.81,24.823748,26.408472,25.826242,10.000048,40.798267,-111.96206,0.25104487,4226.974,706.86005,314.19757,2660.0576,0.0032480857,793.8437
11241.004,25.333899,26.954754,25.82623,10.000024,40.798244,-111.96206,0.24222432,4226.9863,706.86005,314.19757,2660.0576,0.0032480857,799.0339
11241.204,25.859491,27.51382,25.826212,9.999988,40.798218,-111.96206,0.2540644,4227.005,706.86005,314.19757,2660.0576,0.0032480857,789.7118
11241.403,26.389614,28.071148,25.826206,9.999975,40.798195,-111.96206,0.25448483,4227.011,706.86005,314.19757,2660.0576,0.0032480857,781.53625
11241.603,26.909292,28.62426,25.826199,9.999958,40.79817,-111.96206,0.260124,4227.02,706.86005,314.19757,2660.0576,0.0032480857,787.20447
11241.802,27.428741,29.17363,25.826199,9.999962,40.79814,-111.96206,0.26772323,4227.018,706.86005,314.18048,2660.0405,0.0032480857,771.1356
11242.002,27.943256,29.721243,25.826204,9.999967,40.798115,-111.96206,0.26922035,4227.015,706.86005,314.18048,2660.0405,0.0032480857,780.66766
11242.202,28.457739,30.266588,25.826212,9.99999,40.798084,-111.96206,0.2793992,4227.003,706.86005,314.18048,2660.0405,0.0032480857,759.9276
11242.401,28.967638,30.8064,25.826227,10.000018,40.798058,-111.96206,0.2777786,4226.9897,706.86005,314.18048,2660.0405,0.0032480857,773.7776
11242.6,29.47319,31.343903,25.826244,10.000055,40.79803,-111.96206,0.285968,4226.97,706.86005,314.18048,2660.0405,0.0032480857,753.8107
11242.799,29.974615,31.87665,25.826263,10.000092,40.798,-111.96205,0.28301167,4226.952,706.86005,314.1632,2660.0232,0.0032480857,764.00934
11242.998,30.476446,32.40783,25.826283,10.000133,40.79797,-111.96205,0.2850696,4226.9316,706.86005,314.1632,2660.0232,0.0032480857,749.635
11243.198,30.974407,32.93343,25.826296,10.000159,40.79794,-111.96205,0.28301916,4226.918,706.86005,314.1632,2660.0232,0.0032480857,752.08777
11243.398,31.464487,33.457302,25.826305,10.000187,40.79791,-111.96205,0.27611688,4226.904,706.86005,314.1632,2660.0232,0.0032480857,748.3583
11243.598,31.955305,33.975418,25.82631,10.00019,40.79788,-111.96205,0.27937192,4226.903,706.86005,314.1632,2660.0232,0.0032480857,738.447
11243.996,32.923008,35.00409,25.826296,10.000163,40.797813,-111.96205,0.27294695,4226.916,706.86005,314.14597,2660.0059,0.0032480857,729.4043
11244.193,33.4003,35.509937,25.826283,10.0001335,40.797783,-111.96205,0.2563398,4226.931,706.86005,314.14597,2660.0059,0.0032480857,749.8437
11244.393,33.874756,36.015522,25.82626,10.000088,40.79775,-111.96205,0.26616582,4226.954,706.86005,314.14597,2660.0059,0.0032480857,721.79193
11244.594,34.350334,36.517696,25.826237,10.000037,40.797714,-111.96205,0.26331875,4226.98,706.86005,314.14597,2660.0059,0.0032480857,727.4474
11244.794,34.81942,37.017715,25.826212,9.999994,40.79768,-111.96205,0.26322293,4227.0015,706.86005,314.12903,2659.989,0.0032480857,720.4268
11244.993,35.286007,37.51508,25.826197,9.999949,40.797646,-111.96205,0.2806062,4227.024,706.86005,314.12903,2659.989,0.0032480857,696.1358
11245.212,35.79813,38.05452,25.826183,9.999927,40.797607,-111.96205,0.27744645,4227.0356,706.86005,314.12903,2659.989,0.0032480857,707.0091
11245.414,36.26304,38.549767,25.826181,9.999922,40.797573,-111.96204,0.2901731,4227.038,706.86005,314.12903,2659.989,0.0032480857,683.4515
11245.615,36.72565,39.039894,25.826185,9.999931,40.797535,-111.96204,0.30538616,4227.033,706.86005,314.12903,2659.989,0.0032480857,673.89087
11245.813,37.186058,39.525898,25.826204,9.999967,40.7975,-111.96204,0.29896545,4227.015,706.86005,314.1121,2659.972,0.0032480857,689.4561
11246.013,37.644337,40.01095,25.826223,10.00001,40.797462,-111.96204,0.3125147,4226.9937,706.86005,314.1121,2659.972,0.0032480857,661.6032
11246.212,38.097103,40.49012,25.826244,10.000055,40.79743,-111.96204,0.31560993,4226.9707,706.86005,314.1121,2659.972,0.0032480857,661.3695
11246.412,38.54455,40.966553,25.826267,10.000106,40.79739,-111.96204,0.3017117,4226.945,706.86005,314.1121,2659.972,0.0032480857,674.67053
11246.613,38.99025,41.440838,25.826284,10.000137,40.79735,-111.96204,0.30618125,4226.929,706.86005,314.1121,2659.972,0.0032480857,645.6865
11246.8125,39.434254,41.90787,25.826288,10.00015,40.797314,-111.96204,0.30252415,4226.923,706.86005,314.0948,2659.9548,0.0032480857,639.8951
11247.013,39.870007,42.371414,25.826288,10.000146,40.79727,-111.96204,0.28383714,4226.925,706.86005,314.0948,2659.9548,0.0032480857,652.1998
11247.213,40.30432,42.833115,25.826273,10.000116,40.797234,-111.96204,0.2835347,4226.9395,706.86005,314.0948,2659.9548,0.0032480857,623.93884
11247.412,40.734005,43.29003,25.82625,10.000066,40.797195,-111.96204,0.28839132,4226.965,706.86005,314.0948,2659.9548,0.0032480857,606.3183
11247.611,41.162407,43.743256,25.826223,10.0000105,40.797153,-111.96204,0.27889928,4226.993,706.86005,314.0948,2659.9548,0.0032480857,621.0179
11247.811,41.58957,44.19492,25.826197,9.999956,40.79711,-111.96204,0.28090125,4227.021,706.86005,314.0778,2659.9377,0.0032480857,610.97266
11248.011,42.009243,44.645554,25.826174,9.9999075,40.797073,-111.96204,0.3004497,4227.0454,706.86005,314.0778,2659.9377,0.0032480857,583.92883
11248.21,42.434093,45.09272,25.82616,9.999882,40.79703,-111.96204,0.31112272,4227.0586,706.86005,314.0778,2659.9377,0.0032480857,585.9976
11248.41,42.854736,45.539543,25.826164,9.999886,40.79699,-111.96204,0.3124478,4227.0566,706.86005,314.0778,2659.9377,0.0032480857,601.1792
11248.608,43.277386,45.98361,25.826178,9.999914,40.796947,-111.96204,0.32331365,4227.042,706.86005,314.0778,2659.9377,0.0032480857,586.9791
11248.809,43.695946,46.426758,25.826199,9.999958,40.796906,-111.962036,0.33919507,4227.02,706.86005,314.0605,2659.9207,0.0032480857,566.0617
11249.008,44.11053,46.86516,25.826223,10.000013,40.79686,-111.962036,0.34043333,4226.9917,706.86005,314.0605,2659.9207,0.0032480857,569.8138
11249.208,44.521263,47.30045,25.82625,10.000068,40.796818,-111.962036,0.32756144,4226.9644,706.86005,314.0605,2659.9207,0.0032480857,588.7728
11249.408,44.928238,47.732384,25.826267,10.000106,40.796772,-111.962036,0.31740084,4226.945,706.86005,314.0605,2659.9207,0.0032480857,578.90125
11249.608,45.331554,48.160023,25.826273,10.000114,40.79673,-111.962036,0.31600517,4226.9404,706.86005,314.0605,2659.9207,0.0032480857,551.2715
11249.807,45.728436,48.582024,25.826263,10.000093,40.796684,-111.962036,0.31237656,4226.9517,706.86005,314.04312,2659.903,0.0032480857,541.624
11250.006,46.124756,49.00115,25.826242,10.000048,40.79664,-111.962036,0.30177253,4226.974,706.86005,314.04312,2659.903,0.0032480857,549.4364
11250.205,46.51487,49.41733,25.826212,9.999988,40.796593,-111.962036,0.293309,4227.005,706.86005,314.04312,2659.903,0.0032480857,555.5089
11250.405,46.90455,49.833073,25.826183,9.999925,40.796547,-111.962036,0.29769155,4227.0366,706.86005,314.04312,2659.903,0.0032480857,540.6823
11250.6045,47.293804,50.245834,25.826157,9.999873,40.7965,-111.96204,0.3151832,4227.063,706.86005,314.04312,2659.903,0.0032480857,513.0969
11250.805,47.68265,50.65879,25.826145,9.999846,40.796455,-111.96204,0.33485624,4227.076,706.86005,314.0261,2659.886,0.0032480857,498.0517
11251.003,48.071095,51.069054,25.82615,9.999855,40.796406,-111.96204,0.34786177,4227.072,706.86005,314.0261,2659.886,0.0032480857,503.20578
