time,vind_kias,prs,tmp,alt_msl,curr_w
3500.40723,55.63799,30.09374,25.02416,866.7785,2933.40796
3500.60693,56.06557,30.09378,25.02425,866.73364,2933.40796
3500.80664,56.48991,30.09382,25.02433,866.69562,2933.40796
3501.00659,56.9087,30.09385,25.02439,866.66486,2933.3894
3501.20654,57.32917,30.09389,25.02446,866.63226,2933.3894
3501.40674,57.74424,30.09391,25.0245,866.60919,2933.3894
3501.60693,58.161,30.09393,25.02455,866.586,2933.3894
3501.80688,58.57479,30.09396,25.0246,866.55878,2933.3894
3502.00659,58.98569,30.09399,25.02466,866.52771,2933.37109
3502.20679,59.39602,30.09403,25.02474,866.48608,2933.37109
3502.40649,59.80355,30.09408,25.02483,866.43793,2933.37109
3502.60669,60.2038,30.09414,25.02495,866.37976,2933.37109
3502.81201,60.62604,30.09419,25.02506,866.32349,2933.37109
3503.01172,61.02312,30.09423,25.02514,866.28259,2933.35229
3503.20703,61.38007,30.09428,25.02522,866.24255,2933.35229
3503.40698,61.75254,30.09431,25.02529,866.21069,2933.35229
3503.6062,62.12495,30.09432,25.02532,866.19849,2933.35229
3503.79663,62.46909,30.09432,25.02531,866.20123,2933.35229
3503.99658,62.82645,30.09431,25.02528,866.21863,2933.35229
3504.19678,63.19254,30.09428,25.02524,866.24036,2933.33374
3504.39624,63.55866,30.09426,25.02521,866.25751,2933.33374
3504.59619,63.92692,30.09425,25.02518,866.26892,2933.33374
3504.79663,64.28885,30.09425,25.02518,866.26831,2933.33374
3504.99634,64.64455,30.09427,25.02522,866.24786,2933.33374
3505.19604,64.99832,30.09431,25.02529,866.2066,2933.31494
3505.39648,65.35639,30.09437,25.02541,866.14764,2933.31494
3505.59619,65.71252,30.09444,25.02555,866.07648,2933.31494
3505.79614,66.07083,30.09451,25.02569,866.0033,2933.31494
3505.99609,66.42516,30.09457,25.02581,865.9433,2933.31494
3506.19629,66.7634,30.09462,25.02589,865.90717,2933.29639
3506.396,67.08172,30.09462,25.02591,865.90216,2933.29639
3506.59595,67.38445,30.0946,25.02586,865.92889,2933.29639
3506.79614,67.68182,30.09455,25.02577,865.97406,2933.29639
3506.99585,67.98785,30.09451,25.02568,866.01807,2933.29639
3507.19556,68.2945,30.09448,25.02562,866.04724,2933.27808
3507.39575,68.6255,30.09447,25.02561,866.0509,2933.27808
3507.58569,68.96081,30.0945,25.02567,866.01678,2933.27808
3507.78564,69.31407,30.09457,25.02581,865.9408,2933.27808
3507.98608,69.6675,30.09467,25.02601,865.83966,2933.27808
3508.18579,70.01526,30.09476,25.02619,865.74805,2933.25928
3508.38574,70.36131,30.09485,25.02636,865.66486,2933.25928
3508.59546,70.69221,30.09492,25.02648,865.60608,2933.25928
3508.79565,70.97189,30.09493,25.02652,865.58978,2933.25928
3508.99585,71.24286,30.09492,25.02649,865.61121,2933.25928
3509.19556,71.55074,30.09488,25.02641,865.65021,2933.24072
3509.39551,71.88939,30.09485,25.02635,865.67975,2933.24072
3509.5957,72.21519,30.09484,25.02633,865.6889,2933.24072
3509.79541,72.50958,30.09483,25.02632,865.69147,2933.24072
0,0,0,0,0,0
3549.81567,0.52951,30.09883,35.0232,867.27002,1811.00525
3550.01538,0.52951,30.09883,35.0232,867.27032,1810.99512
3550.20605,0.74886,30.09883,35.0232,867.27075,1810.99512
3550.40576,0.91717,30.09883,35.0232,867.27124,1810.99512
3550.60596,1.05906,30.09883,35.0232,867.27173,1810.99512
3550.79639,1.40102,30.09883,35.02319,867.27234,1810.99512
3550.99585,1.58861,30.09883,35.02319,867.27295,1810.9834
3551.19092,1.98136,30.09883,35.02319,867.27356,1810.9834
3551.40601,2.30822,30.09883,35.02319,867.27435,1810.9834
3551.60571,2.75159,30.09883,35.02319,867.27533,1810.9834
3551.80591,3.17727,30.09883,35.02319,867.27655,1810.9834
3552.00586,3.6688,30.09883,35.02319,867.27802,1810.96997
3552.20605,4.20315,30.09882,35.02318,867.27985,1810.96997
3552.41602,4.82441,30.09882,35.02317,867.28223,1810.96997
3552.61548,5.42625,30.09882,35.02317,867.28503,1810.96997
3552.81567,6.08405,30.09882,35.02316,867.28864,1810.96997
3553.01538,6.76083,30.09881,35.02316,867.29303,1810.95459
3553.21533,7.47021,30.09881,35.02314,867.29828,1810.95459
3553.41553,8.22082,30.0988,35.02313,867.3042,1810.95459
3553.61572,9.00235,30.09879,35.02312,867.31049,1810.95459
3553.81567,9.79309,30.09879,35.02311,867.31696,1810.95459
3554.01538,10.61745,30.09878,35.02309,867.32367,1810.95459
3554.21558,11.46816,30.09877,35.02308,867.33148,1810.93811
3554.41553,12.32841,30.09877,35.02306,867.34174,1810.93811
3554.61597,13.20695,30.09875,35.02303,867.35522,1810.93811
3554.81567,14.10037,30.09874,35.023,867.37103,1810.93811
3555.01587,15.00601,30.09872,35.02297,867.38629,1810.93811
3555.22559,15.98331,30.09871,35.02295,867.39911,1810.9209
3555.42578,16.89591,30.0987,35.02293,867.4101,1810.9209
3555.62573,17.83259,30.09868,35.0229,867.42621,1810.9209
3555.82568,18.76734,30.09866,35.02285,867.44836,1810.9209
3556.03589,19.76439,30.09864,35.02281,867.46899,1810.9209
3556.24097,20.77434,30.09863,35.02279,867.47949,1810.90369
3556.44604,21.7632,30.09862,35.02277,867.49017,1810.90369
3556.64087,22.67197,30.0986,35.02273,867.50861,1810.90369
3556.8457,23.62891,30.09858,35.0227,867.52423,1810.90369
3557.0459,24.58852,30.09858,35.02269,867.52502,1810.90369
3557.24536,25.54502,30.09858,35.02269,867.52704,1810.88599
3557.44629,26.49874,30.09857,35.02267,867.53503,1810.88599
3557.64551,27.45508,30.09857,35.02268,867.52924,1810.88599
3557.84546,28.40884,30.09859,35.02271,867.51544,1810.88599
3558.04517,29.36028,30.09859,35.02273,867.5072,1810.88599
3558.24536,30.3096,30.09862,35.02276,867.48907,1810.86792
3558.44531,31.23905,30.09864,35.02281,867.46289,1810.86792
3558.64551,32.1678,30.09866,35.02286,867.43884,1810.86792
3558.85571,33.16786,30.09869,35.02292,867.40912,1810.86792
3559.05566,34.04403,30.09872,35.02297,867.38257,1810.86792
3559.25586,34.96244,30.09874,35.02302,867.35876,1810.8501
3559.45557,35.87297,30.09876,35.02305,867.34271,1810.8501
3559.65527,36.76859,30.09878,35.02309,867.32251,1810.8501
3559.85571,37.66523,30.09879,35.02311,867.31781,1810.8501
3560.05566,38.54467,30.09879,35.02311,867.31531,1810.8501
3560.25537,39.42227,30.09878,35.0231,867.32147,1810.83228
3560.45557,40.28424,30.09877,35.02306,867.34113,1810.83228
3560.65527,41.14518,30.09875,35.02303,867.36066,1810.83228
3560.85522,41.99516,30.09871,35.02296,867.39606,1810.83228
3561.04517,42.81189,30.09868,35.0229,867.42383,1810.83228
3561.24048,43.64547,30.09865,35.02283,867.46167,1810.81433
3561.44604,44.47604,30.09862,35.02277,867.49017,1810.81433
3561.64087,45.29448,30.09859,35.02272,867.51703,1810.81433
3561.84521,46.11055,30.09857,35.02267,867.53668,1810.81433
3562.04565,46.92737,30.09856,35.02266,867.54388,1810.81433
3562.24512,47.73022,30.09856,35.02266,867.54297,1810.79614
3562.44556,48.53133,30.09858,35.02269,867.52936,1810.79614
3562.646,49.32228,30.09859,35.02271,867.51294,1810.79614
3562.84595,50.11474,30.09862,35.02277,867.48529,1810.79614
3563.04541,50.89211,30.09864,35.02282,867.45929,1810.79614
3563.24536,51.66049,30.09866,35.02285,867.44275,1810.7782
3563.4458,52.41493,30.09867,35.02288,867.42932,1810.7782
3563.64111,53.15867,30.09867,35.02288,867.43243,1810.7782
3563.84546,53.88955,30.09866,35.02286,867.44495,1810.7782
3564.04541,54.6132,30.09864,35.02281,867.46857,1810.7782
3564.24121,55.33753,30.09862,35.02277,867.49121,1810.75989
3564.44092,56.05501,30.09859,35.02271,867.51935,1810.75989
3564.64575,56.7733,30.09857,35.02266,867.54407,1810.75989
3564.84082,57.47285,30.09854,35.02262,867.56708,1810.75989
3565.03564,58.11334,30.09851,35.02255,867.60101,1810.75989
3565.23584,58.77071,30.09848,35.0225,867.6297,1810.74182
3565.43579,59.41374,30.09845,35.02245,867.65332,1810.74182
0,0,0,0,0,0
3596.91626,0.52951,30.09885,35.02324,867.2522,1997.9248
3597.11621,0.52951,30.09885,35.02324,867.25262,1997.9248
3597.31616,0.74886,30.09885,35.02323,867.25299,1997.9248
3597.51636,0.91717,30.09885,35.02323,867.25348,1997.91394
3597.71631,1.18407,30.09885,35.02323,867.25409,1997.91394
3597.9165,1.40102,30.09885,35.02323,867.25482,1997.91394
3598.1167,1.67455,30.09885,35.02323,867.25549,1997.91394
3598.31665,1.98136,30.09885,35.02323,867.25623,1997.91394
3598.51685,2.30822,30.09885,35.02322,867.25702,1997.90173
3598.71631,2.64772,30.09885,35.02322,867.258,1997.90173
3598.9165,3.08775,30.09885,35.02322,867.25934,1997.90173
3599.1167,3.5523,30.09884,35.02322,867.26093,1997.90173
3599.31616,4.03291,30.09884,35.02321,867.2627,1997.90173
3599.51196,4.61649,30.09884,35.02321,867.26501,1997.88745
3599.71118,5.16139,30.09883,35.0232,867.26782,1997.88745
3599.9165,5.75237,30.09883,35.0232,867.27124,1997.88745
3600.02612,6.10705,30.09883,35.02319,867.27344,1997.88745
3600.30664,6.35459,30.09883,35.02319,867.27545,1997.88745
3600.51685,7.20265,30.09882,35.02318,867.28143,1997.88745
3600.70679,7.83662,30.09882,35.02317,867.28674,1997.8717
3600.90674,8.55514,30.09881,35.02316,867.29285,1997.8717
3601.1062,9.29356,30.0988,35.02314,867.29938,1997.8717
3601.3064,10.04751,30.0988,35.02313,867.30627,1997.8717
3601.50659,10.83962,30.09879,35.02311,867.31396,1997.8717
3601.70654,11.62601,30.09878,35.02309,867.32349,1997.85486
3601.90649,12.43035,30.09877,35.02307,867.33539,1997.85486
3602.10645,13.24935,30.09876,35.02304,867.34961,1997.85486
3602.3064,14.08047,30.09874,35.02301,867.36426,1997.85486
3602.50659,14.92169,30.09873,35.02299,867.37726,1997.85486
3602.70703,15.77137,30.09871,35.02297,867.38849,1997.83777
3602.90674,16.6198,30.0987,35.02294,867.40149,1997.83777
3603.10693,17.48321,30.09869,35.02291,867.4198,1997.83777
3603.30615,18.34419,30.09867,35.02287,867.44061,1997.83777
3603.50659,19.21038,30.09865,35.02283,867.45648,1997.83777
3603.70654,20.08808,30.09864,35.02282,867.4657,1997.82007
3603.90674,20.96247,30.09863,35.02279,867.47736,1997.82007
3604.10645,21.83396,30.09861,35.02275,867.49603,1997.82007
3604.30688,22.70905,30.09859,35.02273,867.50934,1997.82007
3604.50684,23.58734,30.09859,35.02272,867.50964,1997.82007
3604.70679,24.46275,30.09859,35.02272,867.5116,1997.80225
3604.90674,25.33006,30.09858,35.02271,867.52032,1997.80225
3605.10718,26.20076,30.09859,35.02271,867.5155,1997.80225
3605.3064,27.06417,30.0986,35.02274,867.49982,1997.80225
3605.50684,27.93604,30.09861,35.02276,867.49323,1997.80225
3605.70679,28.79125,30.09862,35.02278,867.47919,1997.78455
3605.90698,29.65961,30.09865,35.02283,867.45178,1997.78455
3606.10669,30.51247,30.09867,35.02287,867.43292,1997.78455
3606.3064,31.36001,30.09869,35.02292,867.409,1997.78455
3606.51636,32.26791,30.09873,35.02298,867.37683,1997.78455
3606.71704,33.07897,30.09875,35.02303,867.35583,1997.76672
3606.91699,33.90785,30.09877,35.02307,867.33221,1997.76672
3607.11157,34.7331,30.09879,35.02311,867.31335,1997.76672
3607.31152,35.55103,30.0988,35.02314,867.30035,1997.76672
3607.5166,36.36212,30.09881,35.02315,867.29596,1997.76672
3607.71655,37.16684,30.09881,35.02315,867.29486,1997.74866
3607.91602,37.96926,30.09879,35.02313,867.30835,1997.74866
3608.11621,38.76594,30.09878,35.02309,867.32458,1997.74866
3608.31665,39.55365,30.09876,35.02305,867.35004,1997.74866
3608.51636,40.32946,30.09872,35.02298,867.38208,1997.74866
3608.7168,41.10769,30.0987,35.02293,867.41162,1997.73096
3608.91675,41.87144,30.09866,35.02285,867.45044,1997.73096
3609.11157,42.63139,30.09863,35.0228,867.47626,1997.73096
3609.31128,43.38772,30.0986,35.02274,867.5069,1997.73096
3609.51123,44.13426,30.09858,35.02271,867.52094,1997.73096
3609.71655,44.87463,30.09857,35.02268,867.53186,1997.71265
3609.91187,45.61529,30.09858,35.02269,867.52893,1997.71265
3610.11694,46.35016,30.09859,35.02271,867.51715,1997.71265
3610.31616,47.08249,30.0986,35.02274,867.49744,1997.71265
3610.51685,47.80067,30.09863,35.0228,867.47089,1997.71265
3610.7168,48.52267,30.09866,35.02285,867.44147,1997.69495
3610.91699,49.23409,30.09868,35.02291,867.41669,1997.69495
3611.11182,49.93818,30.09871,35.02296,867.3902,1997.69495
3611.31616,50.62693,30.09872,35.02298,867.38086,1997.69495
3611.51172,51.31191,30.09873,35.023,867.37256,1997.69495
3611.7168,51.99056,30.09872,35.02298,867.38208,1997.67712
3611.91626,52.66579,30.09871,35.02295,867.39728,1997.67712
3612.11182,53.32985,30.09868,35.02291,867.4209,1997.67712
3612.31689,53.99352,30.09866,35.02286,867.44537,1997.67712
3612.51685,54.65171,30.09863,35.0228,867.47406,1997.67712
3612.71655,55.3046,30.09862,35.02276,867.4939,1997.67712
3612.91162,55.97491,30.0986,35.02273,867.50714,1997.65881
3613.12158,56.63483,30.09859,35.02271,867.51752,1997.65881
3613.31641,57.27736,30.0986,35.02274,867.49994,1997.65881
3613.51196,57.90064,30.09864,35.02282,867.45593,1997.65881
3613.7168,58.54843,30.0987,35.02293,867.40161,1997.65881
3613.92236,59.21044,30.09875,35.02304,867.34625,1997.64075
3614.13672,59.8745,30.0988,35.02314,867.29553,1997.64075
3614.33667,60.47103,30.09884,35.02322,867.2572,1997.64075
3614.53662,61.08928,30.09887,35.02327,867.23315,1997.64075
3614.74658,61.71496,30.09889,35.02331,867.21283,1997.62256
3614.93652,62.26459,30.09891,35.02336,867.18854,1997.62256
3615.13647,62.85851,30.09894,35.02341,867.1601,1997.62256
3615.34741,63.48001,30.09899,35.0235,867.11133,1997.62256
3615.53198,64.07578,30.09905,35.02363,867.04785,1997.62256
3615.74683,64.69643,30.09911,35.02374,866.99188,1997.60449
3615.93677,65.20589,30.09914,35.0238,866.96344,1997.60449
3616.13672,65.70927,30.09916,35.02384,866.94592,1997.60449
0,0,0,0,0,0
3646.58594,0.52951,30.09887,35.02327,867.23401,2184.92383
3646.78589,0.52951,30.09887,35.02327,867.23438,2184.92383
3646.98633,0.74886,30.09887,35.02327,867.2348,2184.92383
3647.19678,0.91717,30.09887,35.02327,867.23529,2184.9126
3647.40601,1.05906,30.09887,35.02327,867.2359,2184.9126
3647.60596,1.29709,30.09887,35.02327,867.23657,2184.9126
3647.81567,1.58862,30.09887,35.02327,867.23718,2184.9126
3648.01611,1.83438,30.09887,35.02326,867.23767,2184.9126
3648.21631,2.18336,30.09887,35.02326,867.2384,2184.90039
3648.41602,2.48378,30.09887,35.02326,867.2392,2184.90039
3648.61621,2.90044,30.09887,35.02326,867.24017,2184.90039
3648.81592,3.30701,30.09886,35.02325,867.24152,2184.90039
3649.01611,3.78172,30.09886,35.02325,867.24323,2184.90039
3649.21655,4.26935,30.09886,35.02325,867.24518,2184.88574
3649.41602,4.82441,30.09886,35.02324,867.24768,2184.88574
3649.61597,5.34818,30.09885,35.02324,867.25079,2184.88574
3649.81592,5.92054,30.09885,35.02323,867.25452,2184.88574
3650.01587,6.52872,30.09885,35.02322,867.25903,2184.88574
3650.21582,7.14401,30.09884,35.02321,867.26404,2184.86963
3650.41602,7.80075,30.09883,35.0232,867.26971,2184.86963
3650.61572,8.5223,30.09883,35.02319,867.27582,2184.86963
3650.81592,9.17207,30.09882,35.02318,867.28162,2184.86963
3651.01587,9.86443,30.09882,35.02317,867.28784,2184.86963
3651.21582,10.59101,30.09881,35.02315,867.29498,2184.85278
3651.41626,11.34524,30.0988,35.02313,867.30408,2184.85278
3651.61597,12.08722,30.09879,35.02311,867.31616,2184.85278
3651.82617,12.8954,30.09877,35.02308,867.33173,2184.85278
3652.02637,13.64557,30.09876,35.02305,867.34625,2184.85278
3652.22632,14.41507,30.09875,35.02303,867.35852,2184.83545
3652.42627,15.21019,30.09874,35.02301,867.36823,2184.83545
3652.62573,15.99209,30.09873,35.02299,867.37958,2184.83545
3652.82568,16.78769,30.09871,35.02295,867.39697,2184.83545
3653.03125,17.62697,30.09869,35.02291,867.41931,2184.83545
3653.23584,18.42047,30.09867,35.02287,867.43561,2184.81787
3653.43579,19.22497,30.09866,35.02286,867.44385,2184.81787
3653.63599,20.03216,30.09865,35.02284,867.45294,2184.81787
3653.83618,20.82154,30.09864,35.02281,867.47046,2184.81787
3654.03613,21.62749,30.09862,35.02277,867.48669,2184.81787
3654.24609,22.4732,30.09862,35.02277,867.48938,2184.80029
3654.4458,23.26413,30.09862,35.02277,867.4884,2184.80029
3654.64087,24.07567,30.09861,35.02275,867.49603,2184.80029
3654.85596,24.93394,30.09861,35.02275,867.49683,2184.80029
3655.05615,25.69825,30.09862,35.02277,867.48291,2184.80029
3655.25635,26.48816,30.09863,35.0228,867.47235,2184.78223
3655.45605,27.27576,30.09864,35.02281,867.46368,2184.78223
3655.65576,28.07123,30.09866,35.02285,867.44287,2184.78223
3655.85596,28.8642,30.09868,35.0229,867.42041,2184.78223
3656.05591,29.63597,30.0987,35.02294,867.40039,2184.78223
3656.26562,30.46648,30.09873,35.02299,867.37396,2184.7644
3656.46582,31.2211,30.09875,35.02304,867.3501,2184.7644
3656.66602,31.99298,30.09878,35.02309,867.32581,2184.7644
3656.86597,32.74668,30.09879,35.02312,867.30817,2184.7644
3657.06592,33.50434,30.09881,35.02316,867.29053,2184.7644
3657.26611,34.25753,30.09882,35.02318,867.27863,2184.74634
3657.46606,34.99451,30.09882,35.02318,867.27985,2184.74634
3657.66626,35.74376,30.09883,35.02319,867.27612,2184.74634
3657.86597,36.47377,30.09882,35.02316,867.29254,2184.74634
3658.06616,37.20454,30.09879,35.02313,867.30719,2184.74634
3658.26611,37.93232,30.09878,35.02309,867.33038,2184.72852
3658.46606,38.65002,30.09875,35.02302,867.36237,2184.72852
3658.66602,39.36177,30.09872,35.02297,867.38824,2184.72852
3658.86621,40.07137,30.09868,35.0229,867.42529,2184.72852
3659.06567,40.7686,30.09866,35.02285,867.45013,2184.72852
3659.26636,41.46428,30.09863,35.02279,867.47888,2184.71045
3659.46582,42.16177,30.09861,35.02275,867.49573,2184.71045
3659.66577,42.85772,30.0986,35.02273,867.5061,2184.71045
3659.86646,43.53934,30.09859,35.02273,867.50922,2184.71045
3660.06567,44.22313,30.0986,35.02274,867.49854,2184.71045
3660.26587,44.89962,30.09862,35.02277,867.48627,2184.69263
3660.46606,45.57223,30.09864,35.02282,867.45856,2184.69263
3660.66602,46.23809,30.09867,35.02286,867.43774,2184.69263
3660.86572,46.89749,30.0987,35.02293,867.40387,2184.69263
3661.06665,47.53889,30.09871,35.02296,867.38647,2184.69263
3661.26636,48.18631,30.09874,35.02301,867.36414,2184.67505
3661.46582,48.82227,30.09875,35.02303,867.35736,2184.67505
3661.66602,49.45288,30.09875,35.02303,867.35492,2184.67505
3661.86621,50.09796,30.09874,35.02301,867.36462,2184.67505
3662.06616,50.69336,30.09873,35.02298,867.38049,2184.67505
3662.26587,51.31191,30.0987,35.02294,867.4043,2184.67505
3662.46582,51.92039,30.09868,35.0229,867.4259,2184.65674
3662.66602,52.51917,30.09865,35.02284,867.45245,2184.65674
3662.86621,53.12701,30.09863,35.0228,867.47186,2184.65674
3663.06592,53.72538,30.09862,35.02278,867.4823,2184.65674
3663.26562,54.31716,30.09861,35.02276,867.49359,2184.65674
3663.46606,54.91022,30.09862,35.02278,867.47876,2184.63843
3663.66626,55.50704,30.09866,35.02285,867.43921,2184.63843
3663.86548,56.10002,30.09871,35.02296,867.38715,2184.63843
3664.06592,56.68185,30.09876,35.02306,867.33759,2184.63843
3664.27563,57.30428,30.09881,35.02316,867.28717,2184.63843
3664.47559,57.86672,30.09885,35.02324,867.24481,2184.62036
3664.67554,58.43096,30.09889,35.02331,867.20935,2184.62036
3664.87549,58.9898,30.09893,35.02338,867.1756,2184.62036
3665.07593,59.54811,30.09896,35.02344,867.146,2184.62036
3665.2854,60.14321,30.09899,35.0235,867.11633,2184.62036
3665.48535,60.6678,30.09902,35.02356,867.08557,2184.60205
3665.68506,61.19247,30.09904,35.02362,867.05688,2184.60205
3665.8855,61.71041,30.09907,35.02367,867.02844,2184.60205
3666.08594,62.21728,30.09911,35.02374,866.99652,2184.60205
3666.28589,62.729,30.09914,35.0238,866.96222,2184.60205
3666.48608,63.24987,30.09918,35.02388,866.9198,2184.58374
3666.69556,63.81705,30.09923,35.02398,866.87024,2184.58374
3666.88574,64.29205,30.09926,35.02405,866.83661,2184.58374
3667.08569,64.78955,30.09929,35.0241,866.81097,2184.58374
3667.28613,65.26607,30.09931,35.02414,866.79114,2184.58374
3667.48584,65.73487,30.09933,35.02417,866.77563,2184.56543
0,0,0,0,0,0
3695.14551,0.52951,30.09889,35.0233,867.21716,2360.7522
3695.34546,0.52951,30.09889,35.0233,867.21759,2360.7522
3695.54053,0.52951,30.09889,35.0233,867.21796,2360.7522
3695.74536,0.74886,30.09889,35.0233,867.21838,2360.7417
3695.94556,0.91717,30.09889,35.0233,867.21887,2360.7417
3696.15552,1.18408,30.09889,35.0233,867.21948,2360.7417
3696.35522,1.29709,30.09889,35.0233,867.22009,2360.7417
3696.55566,1.58862,30.09889,35.0233,867.22028,2360.7417
3696.75562,1.83438,30.09889,35.0233,867.22058,2360.72925
3696.95654,2.18336,30.09888,35.0233,867.22119,2360.72925
3697.16528,2.5396,30.09888,35.02329,867.22205,2360.72925
3697.37549,2.90044,30.09888,35.02329,867.22314,2360.72925
3697.5752,3.30701,30.09888,35.02329,867.22437,2360.72925
3697.77539,3.74446,30.09888,35.02329,867.22577,2360.71533
3697.97534,4.20315,30.09888,35.02328,867.22748,2360.71533
3698.17529,4.73642,30.09888,35.02328,867.2298,2360.71533
3698.37524,5.24226,30.09887,35.02327,867.23279,2360.71533
3698.58057,5.82504,30.09887,35.02327,867.23669,2360.71533
3698.77515,6.35459,30.09886,35.02326,867.24091,2360.69946
3698.96533,6.90448,30.09886,35.02325,867.24548,2360.69946
3699.17529,7.54492,30.09885,35.02324,867.25128,2360.69946
3699.38525,8.22082,30.09885,35.02322,867.2572,2360.69946
3699.59058,8.89266,30.09884,35.02321,867.26331,2360.69946
3699.79517,9.5466,30.09883,35.0232,867.26941,2360.68262
3699.99561,10.22731,30.09883,35.02319,867.27655,2360.68262
3700.19531,10.91696,30.09882,35.02317,867.28534,2360.68262
3700.39526,11.60187,30.09881,35.02315,867.29645,2360.68262
3700.59058,12.30564,30.09879,35.02312,867.31006,2360.68262
3700.79565,13.02522,30.09878,35.02309,867.32428,2360.66553
3700.99536,13.74794,30.09877,35.02307,867.33661,2360.66553
3701.19531,14.46362,30.09876,35.02305,867.34662,2360.66553
3701.39551,15.20097,30.09875,35.02303,867.35706,2360.66553
3701.59521,15.9394,30.09874,35.023,867.37213,2360.66553
3701.79541,16.67875,30.09871,35.02296,867.39191,2360.64795
3701.99561,17.41088,30.0987,35.02293,867.41022,2360.64795
3702.19043,18.15982,30.09868,35.0229,867.4209,2360.64795
3702.40063,18.9458,30.09868,35.02289,867.42822,2360.64795
3702.60547,19.67908,30.09867,35.02287,867.44135,2360.64795
3702.80566,20.4135,30.09865,35.02283,867.45966,2360.63037
3703.00049,21.14893,30.09863,35.0228,867.46967,2360.63037
3703.20557,21.89808,30.09863,35.02281,867.46826,2360.63037
3703.40576,22.64722,30.09863,35.0228,867.46985,2360.63037
3703.60107,23.39634,30.09863,35.02279,867.47791,2360.63037
3703.80542,24.12803,30.09863,35.02279,867.4754,2360.61279
3704.01587,24.93957,30.09864,35.02282,867.46008,2360.61279
3704.21558,25.64363,30.09865,35.02284,867.45203,2360.61279
3704.41577,26.37677,30.09866,35.02285,867.44257,2360.61279
3704.61548,27.10559,30.09868,35.0229,867.42084,2360.61279
3704.81519,27.8254,30.0987,35.02294,867.39941,2360.59473
3705.02539,28.60069,30.09872,35.02298,867.37854,2360.59473
3705.22534,29.29813,30.09875,35.02303,867.35443,2360.59473
3705.41577,29.97935,30.09877,35.02307,867.33179,2360.59473
3705.6106,30.68659,30.09879,35.02312,867.30896,2360.59473
3705.8103,31.39129,30.09881,35.02316,867.29047,2360.57666
3706.02515,32.12856,30.09883,35.02319,867.27301,2360.57666
3706.22534,32.81939,30.09885,35.02322,867.2583,2360.57666
3706.42505,33.52108,30.09885,35.02322,867.25861,2360.57666
3706.62524,34.19609,30.09885,35.02323,867.25488,2360.57666
3706.83521,34.9183,30.09884,35.02321,867.26532,2360.55884
3707.03516,35.58257,30.09882,35.02317,867.28296,2360.55884
3707.2356,36.2656,30.09881,35.02315,867.29767,2360.55884
3707.43506,36.91701,30.09878,35.02309,867.33081,2360.55884
3707.64087,37.61309,30.09875,35.02304,867.35504,2360.55884
3707.84521,38.26722,30.09872,35.02297,867.3905,2360.54053
3708.04517,38.92115,30.09869,35.02291,867.41821,2360.54053
3708.24536,39.57492,30.09866,35.02286,867.44434,2360.54053
3708.44531,40.21806,30.09864,35.02282,867.46558,2360.54053
3708.64526,40.85793,30.09863,35.02279,867.479,2360.54053
3708.84546,41.4947,30.09862,35.02278,867.48462,2360.52295
3709.05542,42.16842,30.09862,35.02278,867.4826,2360.52295
3709.25562,42.78569,30.09863,35.0228,867.46936,2360.52295
3709.45557,43.4071,30.09865,35.02283,867.45483,2360.52295
3709.65063,44.0293,30.09868,35.02288,867.42773,2360.52295
3709.85059,44.64282,30.0987,35.02292,867.40698,2360.50513
3710.05542,45.25422,30.09872,35.02298,867.37805,2360.50513
3710.25562,45.85748,30.09874,35.02302,867.35956,2360.50513
3710.45532,46.46195,30.09876,35.02306,867.34119,2360.50513
3710.65527,47.0527,30.09877,35.02307,867.33411,2360.50513
3710.85059,47.63907,30.09877,35.02308,867.33423,2360.48706
3711.05566,48.22121,30.09876,35.02306,867.34344,2360.48706
3711.25562,48.80503,30.09875,35.02303,867.35944,2360.48706
3711.45044,49.37627,30.09872,35.02298,867.38239,2360.48706
3711.65039,49.95502,30.0987,35.02294,867.40356,2360.48706
3711.84521,50.49382,30.09868,35.02289,867.42963,2360.46899
3712.0459,51.05715,30.09866,35.02286,867.44586,2360.46899
3712.24536,51.61162,30.09865,35.02282,867.46057,2360.46899
3712.44531,52.16288,30.09864,35.02281,867.4693,2360.46899
3712.64551,52.70837,30.09864,35.02281,867.46405,2360.46899
3712.8457,53.26408,30.09867,35.02287,867.43555,2360.45093
3713.04541,53.80883,30.09871,35.02296,867.38409,2360.45093
3713.24536,54.37134,30.09876,35.02305,867.34161,2360.45093
3713.44531,54.86168,30.09879,35.02311,867.31116,2360.45093
3713.64551,55.35527,30.09881,35.02316,867.29138,2360.45093
3713.8457,55.85706,30.09883,35.0232,867.26733,2360.43311
3714.04517,56.37179,30.09886,35.02326,867.23657,2360.43311
3714.24561,56.90405,30.0989,35.02333,867.19934,2360.43311
3714.44556,57.43625,30.09895,35.02342,867.15411,2360.43311
3714.64526,57.96114,30.09899,35.0235,867.11456,2360.43311
3714.8457,58.47414,30.09902,35.02357,867.07709,2360.41479
3715.04541,58.97554,30.09906,35.02365,867.03912,2360.41479
3715.24512,59.47036,30.0991,35.02372,867.00281,2360.41479
3715.44556,59.96109,30.09914,35.0238,866.96283,2360.41479
3715.64575,60.45712,30.09918,35.02388,866.91992,2360.41479
3715.8457,60.9537,30.09922,35.02397,866.87494,2360.39673
3716.05566,61.47138,30.09927,35.02407,866.82806,2360.39673
3716.25537,61.93721,30.0993,35.02412,866.79913,2360.39673
