time,vind_kias,vind_keas,vind_mph,prs,tmp,lat,lon,alt_msl,alt_agl,payld,fuel,curr_w,gear1,gear2,gear3
4512.39258,17.14909,18.09854,19.73483,25.55963,-20.0014,39.51353,-119.76921,4415.70947,0.29538,261.80002,97.12513,1997.92517,435.33246,799.9162,624.20978
4512.59375,17.98547,18.97411,20.69731,25.55963,-20.00142,39.51352,-119.76921,4415.71631,0.30018,261.80002,97.10748,1997.90747,436.89835,792.21906,613.37762
4512.79297,18.82245,19.85303,21.66049,25.55962,-20.00142,39.5135,-119.76921,4415.72119,0.30077,261.80002,97.10748,1997.90747,464.69653,781.91718,600.12549
4512.99316,19.65997,20.73035,22.62428,25.55961,-20.00144,39.51348,-119.76921,4415.73096,0.29628,261.80002,97.10748,1997.90747,443.14377,787.61151,601.8653
4513.20312,20.57295,21.67849,23.67493,25.5596,-20.00147,39.51345,-119.76921,4415.74316,0.3016,261.80002,97.10748,1997.90747,432.21225,778.60272,590.42053
4513.40332,21.36962,22.5257,24.59172,25.55959,-20.00149,39.51344,-119.76921,4415.75342,0.30026,261.80002,97.10748,1997.90747,456.52411,765.9848,581.04535
4513.60303,22.20178,23.39738,25.54935,25.55958,-20.00152,39.51341,-119.76921,4415.76904,0.29768,261.80002,97.08968,1997.88977,425.51788,763.44336,585.71124
4513.80322,23.03473,24.27049,26.5079,25.55956,-20.00155,39.51339,-119.76921,4415.78369,0.30396,261.80002,97.08968,1997.88977,441.27484,747.06818,578.43073
4514.00293,23.86345,25.13927,27.46157,25.55955,-20.00158,39.51337,-119.76921,4415.79883,0.29906,261.80002,97.08968,1997.88977,445.3132,739.1015,578.35919
4514.20312,24.68834,26.00707,28.41084,25.55953,-20.00161,39.51334,-119.76921,4415.81738,0.30507,261.80002,97.08968,1997.88977,420.88934,728.04291,575.2478
4514.40283,25.51442,26.87113,29.36147,25.55951,-20.00164,39.51332,-119.76921,4415.83203,0.30501,261.80002,97.08968,1997.88977,448.83594,714.97766,566.461
4514.61328,26.39552,27.78904,30.37542,25.5595,-20.00168,39.51329,-119.76921,4415.85107,0.30843,261.80002,97.07171,1997.8717,412.61429,711.38855,564.13489
4514.81348,27.19155,28.63081,31.29148,25.55948,-20.00171,39.51326,-119.76921,4415.86328,0.31211,261.80002,97.07171,1997.8717,443.04214,697.78052,552.23206
4515.01318,27.9988,29.47835,32.22044,25.55947,-20.00173,39.51324,-119.76921,4415.87695,0.31351,261.80002,97.07171,1997.8717,408.70328,695.88531,551.36066
4515.21338,28.80811,30.32565,33.15179,25.55946,-20.00175,39.51321,-119.76921,4415.88477,0.31983,261.80002,97.07171,1997.8717,437.88132,681.242,533.79718
4515.41309,29.60331,31.16313,34.06688,25.55946,-20.00176,39.51318,-119.76922,4415.89307,0.32136,261.80002,97.07171,1997.8717,405.8486,682.5578,533.65784
4515.61328,30.40109,31.9987,34.98495,25.55946,-20.00177,39.51315,-119.76922,4415.89551,0.32684,261.80002,97.07171,1997.8717,437.79141,667.45929,519.2337
4515.80811,31.19366,32.82243,35.89703,25.55945,-20.00178,39.51312,-119.76922,4415.89941,0.3295,261.80002,97.05364,1997.85364,403.6937,664.43311,516.88477
4516.01807,32.02214,33.69198,36.85043,25.55945,-20.00178,39.51309,-119.76922,4415.89746,0.32997,261.80002,97.05364,1997.85364,435.19202,652.08502,509.48889
4516.21924,32.79362,34.50292,37.73822,25.55945,-20.00178,39.51306,-119.76922,4415.89941,0.33618,261.80002,97.05364,1997.85364,409.1745,639.41394,501.03027
4516.41943,33.56853,35.31353,38.62998,25.55945,-20.00178,39.51302,-119.76922,4415.89941,0.33044,261.80002,97.05364,1997.85364,423.18634,633.22229,499.52359
4516.61963,34.33632,36.11875,39.51353,25.55945,-20.00179,39.51299,-119.76922,4415.90381,0.33624,261.80002,97.05364,1997.85364,423.89264,615.61346,487.27637
4516.82031,35.09405,36.91595,40.38551,25.55944,-20.0018,39.51295,-119.76922,4415.91162,0.33039,261.80002,97.03568,1997.83569,401.10721,614.86877,488.04807
4517.02002,35.8523,37.71057,41.25809,25.55943,-20.00182,39.51292,-119.76922,4415.92236,0.329,261.80002,97.03568,1997.83569,429.47803,601.81104,475.01169
4517.2207,36.60132,38.49659,42.12004,25.55941,-20.00186,39.51289,-119.76922,4415.94092,0.33187,261.80002,97.03568,1997.83569,397.09723,588.87061,464.28079
4517.4209,37.34483,39.2756,42.97566,25.55939,-20.0019,39.51285,-119.76922,4415.96191,0.32469,261.80002,97.03568,1997.83569,398.54773,590.90179,464.76419
4517.62109,38.08316,40.0494,43.82533,25.55937,-20.00195,39.51281,-119.76922,4415.98633,0.32864,261.80002,97.03568,1997.83569,413.25162,572.60339,446.62878
4517.81299,38.78302,40.78365,44.6307,25.55935,-20.002,39.51278,-119.76923,4416.0127,0.33275,261.80002,97.01784,1997.81787,376.68304,564.23846,436.90411
4518.01318,39.50348,41.53983,45.45979,25.55932,-20.00204,39.51274,-119.76923,4416.03711,0.33061,261.80002,97.01784,1997.81787,384.85266,564.88306,434.73721
4518.22217,40.26697,42.33852,46.3384,25.5593,-20.00209,39.5127,-119.76923,4416.05957,0.33832,261.80002,97.01784,1997.81787,398.37543,550.34985,418.39133
4518.41797,40.9729,43.07659,47.15077,25.55928,-20.00213,39.51266,-119.76923,4416.07764,0.34884,261.80002,97.01784,1997.81787,373.77533,539.62531,404.71957
4518.61816,41.68109,43.81755,47.96574,25.55927,-20.00215,39.51262,-119.76923,4416.08887,0.351,261.80002,97.01784,1997.81787,360.91528,538.33948,403.58191
4518.81299,42.35787,44.52913,48.74456,25.55926,-20.00216,39.51258,-119.76923,4416.09326,0.35432,261.80002,96.99962,1997.79968,387.53287,531.29681,395.9436
4519.0127,43.05154,45.25888,49.54282,25.55927,-20.00216,39.51254,-119.76923,4416.09082,0.36368,261.80002,96.99962,1997.79968,385.31369,514.11639,377.82578
4519.21289,43.74775,45.98664,50.34401,25.55927,-20.00215,39.51249,-119.76923,4416.08594,0.36654,261.80002,96.99962,1997.79968,364.05652,506.5925,373.25397
4519.41309,44.43838,46.70879,51.13878,25.55928,-20.00214,39.51245,-119.76923,4416.08203,0.36188,261.80002,96.99962,1997.79968,364.72894,509.82892,374.69687
4519.61328,45.11845,47.42355,51.92139,25.55928,-20.00214,39.5124,-119.76923,4416.08154,0.35694,261.80002,96.99962,1997.79968,383.26956,501.97684,367.45486
